ACTG,Acacia Research Corporation,20160805,BRIEF-Acacia Research board determined to disband office of chairman ,* On August 1  2016  the board determined to disband the office of the chairman,topStory
ATAX,America First Multifamily Investors LP,20160805,BRIEF-America First Multifamily Investors Q2 EPS $0.15 ,* Q2 revenue $14.9 million  Source text for Eikon:  Further company coverage:,topStory
AAL,American Airlines Group Inc,20160805,American Airlines reaches interim deal to hike ground staff wages ,American Airlines Group Inc  said it had reached an interim agreement with a labor union to raise wages for about 30 000 of its ground staff  effective immediately.,topStory
AAL,American Airlines Group Inc,20160805,UPDATE 1-American Airlines reaches interim deal to hike ground staff wages ,Aug 5 American Airlines Group Inc said it had reached an interim agreement with a labor union to raise wages for about 30 000 of its ground staff  effective immediately.,normal
AAL,American Airlines Group Inc,20160805,American Airlines reaches interim deal to hike ground staff wages ,Aug 5 American Airlines Group Inc said it had reached an interim agreement with a labor union to raise wages for about 30 000 of its ground staff  effectively immediately.,normal
AAL,American Airlines Group Inc,20160805,BRIEF-American Airlines says new pay rates to increase pre-tax operating costs by about $75 mln in Q3 - SEC filing ,* Estimate new pay rates will increase pre-tax operating costs by about $75 million in Q3 2016 and $120 million in Q4 - SEC filing  Source text - http://bit.ly/2aAcwmn Further company coverage:,normal
AAL,American Airlines Group Inc,20160805,BRIEF-TWU-IAM reaches interim deal with American Airlines ,* TWU-IAM union says reached interim deal with American Airlines to provide about 30 000 ground workers about 22 percent wage hikes  retirement improvements  Source text for Eikon:,normal
AINV,Apollo Investment Corporation,20160805,BRIEF-Apollo Investment reports financial results ,* Apollo Investment Corporation reports financial results for the quarter ended June 30  2016,topStory
AUDC,AudioCodes Ltd,20160805,BRIEF-AC H1 net profit rises to 17.1 mln zlotys YoY ,* H1 revenue 97.0 million zlotys ($25.2 million) versus 88.7 million zlotys year ago,topStory
AUPH,Aurinia Pharmaceuticals Inc,20160805,BRIEF-Aurinia Pharmaceuticals Q2 loss per share $0.10 ,* Aurinia reports second quarter 2016 financial results and operational highlights,topStory
RILY,B Riley Financial Inc,20160805,BRIEF-B. Riley Financial Q2 loss per share $0.01 ,* b. Riley financial reports second quarter 2016 financial results,topStory
RILYL,B Riley Financial Inc,20160805,BRIEF-B. Riley Financial Q2 loss per share $0.01 ,* b. Riley financial reports second quarter 2016 financial results,topStory
RILYZ,B Riley Financial Inc,20160805,BRIEF-B. Riley Financial Q2 loss per share $0.01 ,* b. Riley financial reports second quarter 2016 financial results,topStory
BCPC,Balchem Corporation,20160805,BRIEF-Balchem Q2 net sales up 3 pct at $138.8 mln ,* Qtrly net sales of $138.8 million  an increase of 3% compared to q2 of 2015  Source text for Eikon:  Further company coverage:,topStory
TAPR,Barclays Inverse US Treasury Composite ETN,20160805,MOVES-Barclays  Bank of America  Deutsche Bank  Currencies Direct ,Aug 5 The following financial services industry appointments were announced on Friday. To inform us of other job changes  email moves@thomsonreuters.com.,topStory
TAPR,Barclays Inverse US Treasury Composite ETN,20160805,MOVES-Barclays names Portney corporate  international CFO ,LONDON  Aug 5 (IFR) - Barclays has appointed Emily Portney as the chief financial officer for its corporate and international (BC&I) business  which includes its investment bank  a person familiar with the matter said on Friday.,normal
