ACTG,Acacia Research Corporation,20160421,BRIEF-Acacia research reports Q1 non-GAAP earnings per share $0.05 ,* Q1 revenue $24.72 million versus I/B/E/S view $23.5 million,topStory
AMD,Advanced Micro Devices Inc,20160421,AMD flags possible stop to revenue declines  shares soar ,Advanced Micro Devices Inc's forecast implied that the struggling chipmaker could post a surprise rise in current quarter revenue  ending a run of six quarters of declines  helped by strong demand for its chips and a new licensing deal.,topStory
AMD,Advanced Micro Devices Inc,20160421,UPDATE 2-AMD flags possible stop to revenue declines  shares soar ,April 21 Advanced Micro Devices Inc's  forecast implied that the struggling chipmaker could post a surprise rise in current quarter revenue  ending a run of six quarters of declines  helped by strong demand for its chips and a new licensing deal.,normal
AMD,Advanced Micro Devices Inc,20160421,CORRECTED-UPDATE 1-AMD revenue beats  company signs $293 mln licensing agreement ,April 21 Advanced Micro Devices Inc's  quarterly revenue handsomely beat Wall Street estimates and the chipmaker said it signed a $293 million licensing agreement with a Chinese investment group.,normal
GOOG,Alphabet Inc,20160421,CORRECTED-UPDATE 2-Google's parent Alphabet misses Wall Street view ,April 21 Google's parent Alphabet Inc  missed Wall Street targets for first-quarter profit and revenue on Thursday  driving shares of the Web search company down more than 4 percent in late trading on Thursday.,topStory
GOOG,Alphabet Inc,20160421,BRIEF-Alphabet reports 1st-qtr adj earnings of $7.50/shr ,* Q1 Google segment revenue $20.09 billion versus $17.18 billion last year,normal
GOOG,Alphabet Inc,20160421,Alphabet's quarterly revenue rises 17.4 pct ,April 21 Google's parent Alphabet Inc  reported a 17.4 percent rise in quarterly revenue  driven by strong advertising sales on mobile devices.,normal
GOOGL,Alphabet Inc,20160421,CORRECTED-UPDATE 2-Google's parent Alphabet misses Wall Street view ,April 21 Google's parent Alphabet Inc  missed Wall Street targets for first-quarter profit and revenue on Thursday  driving shares of the Web search company down more than 4 percent in late trading on Thursday.,topStory
GOOGL,Alphabet Inc,20160421,BRIEF-Alphabet reports 1st-qtr adj earnings of $7.50/shr ,* Q1 Google segment revenue $20.09 billion versus $17.18 billion last year,normal
GOOGL,Alphabet Inc,20160421,Alphabet's quarterly revenue rises 17.4 pct ,April 21 Google's parent Alphabet Inc  reported a 17.4 percent rise in quarterly revenue  driven by strong advertising sales on mobile devices.,normal
AMZN,Amazoncom Inc,20160421,Amazon launches Fire tablet in three new colors with higher storage ,Amazon.com Inc has launched its Fire tablet in three new colors with higher internal storage.,topStory
AMZN,Amazoncom Inc,20160421,Amazon launches Fire tablet in 3 new colors with higher storage ,April 21 Amazon.com Inc has launched its Fire tablet in three new colors with higher internal storage.,normal
AAL,American Airlines Group Inc,20160421,BRIEF-American Airlines submits application to US Department of Transportation to Operate Service Between Los Angeles and Beijing ,* American airlines submits application to u.s. Department of transportation to serve Tokyo's Haneda Airport from Los Angeles and Dallas/Fort Worth  Source text : http://bit.ly/1XLp75U Further company coverage:    (Bengaluru Newsroom: +1 646 223 8780),topStory
AMNB,American National Bankshares Inc,20160421,BRIEF-American National Bankshares Q1 earnings per share $0.48 ,* American national bankshares inc. Reports first quarter 2016 earnings,topStory
AMRB,American River Bankshares,20160421,BRIEF-American River Bankshares expands its stock repurchase program for 2016 ,* American River Bankshares expands its stock repurchase program for 2016,topStory
AMRB,American River Bankshares,20160421,BRIEF-American River Bankshares Q1 EPS $0.19 ,* American river bankshares reports first quarter 2016 results,normal
ARGX,argenx SE,20160421,BRIEF-ArGEN X and AbbVie to collaborate on argx-115 against novel immuno-oncology target ,* ArGEN X and AbbVie to collaborate on ARGX-115 against novel immuno-oncology target  Source text for Eikon:  Further company coverage:    (Gdynia Newsroom),topStory
ASFI,Asta Funding Inc,20160421,BRIEF-Asta Funding  Inc.'s Board Of Directors reaffirms recommendation that shareholders reject amended unsolicited tender offer ,* Asta Funding  Inc.'s Board Of Directors reaffirms recommendation that shareholders reject amended unsolicited tender offer  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom; +1 646 223 8780),topStory
BIIB,Biogen Inc,20160421,Cost cutting helps Biogen top Wall Street estimates for quarter ,Aggressive cost cutting propelled Biogen Inc to a better-than-expected first quarter profit as the biotechnology company's reorganization moves began to pay off  and its shares rose nearly 5 percent.,topStory
BIIB,Biogen Inc,20160421,UPDATE 3-Cost cutting helps Biogen top Wall Street estimates for quarter ,* 1st-qtr profit $4.79/shr vs est. $4.47   (Adds company  analyst comment  share move),normal
BIIB,Biogen Inc,20160421,BRIEF-Biogen Q1 adj shr $4.79 ,* Q1 earnings per share view $4.47 -- Thomson Reuters I/B/E/S,normal
BIIB,Biogen Inc,20160421,Biogen first-quarter sales rise 6.7 percent ,April 21 Biogen Inc's quarterly sales rose 6.7 percent  helped by growing demand for its key oral multiple sclerosis (MS) drug  Tecfidera.,normal
BMRN,BioMarin Pharmaceutical Inc,20160421,BRIEF-Biomarin enrolls first patient in early study of BMN 250 for sanfilippo B syndrome ,* Biomarin enrolls first patient in phase 1/2 trial of NAGLU fusion protein BMN 250 for treatment of MPS IIIB (sanfilippo B syndrome),topStory
BJRI,BJ&#39;s Restaurants Inc,20160421,BRIEF-BJ's Restaurants Q1 earnings per share $0.47 ,* Bj's restaurants  inc. Reports fiscal 2016 first quarter results,topStory
CFFI,C&F Financial Corporation,20160421,BRIEF-Citizens Financial Group Inc reports Q1 EPS of $0.41 ,* Q1 earnings per share view $0.39 -- Thomson Reuters I/B/E/S,topStory
CPST,Capstone Turbine Corporation,20160421,BRIEF-Capstone Turbine receives 1.5 MW multi-unit order from Chinese distributor ,* Capstone receives 1.5MW multi-unit order from new Chinese distributor,topStory
CHMG,Chemung Financial Corp,20160421,BRIEF-Chemung Financial reports Q1 net income of $0.57 per share ,* Chemung Financial reports first quarter 2016 net income of $2.7 million  or $0.57 per share  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780),topStory
CVLY,Codorus Valley Bancorp Inc,20160421,BRIEF-Codorus Valley Bancorp reports Q1 earnings per share $0.35 ,* Codorus Valley Bancorp Inc reports first quarter 2016 earnings,topStory
CLCT,Collectors Universe Inc,20160421,BRIEF-Collectors Universe sets qtrly cash dividend of $0.35 per share ,* Sets quarterly cash dividend of $0.35per share  Source text for Eikon:  Further company coverage:    (Bengaluru newsroom),topStory
CBAN,Colony Bankcorp Inc,20160421,BRIEF-Colony Bankcorp Q1 EPS $0.20 ,* Qtrly net interest income $9.46 million compared to $9.20 million  Source text for Eikon:  Further company coverage:    ),topStory
CXRX,Concordia International Corp,20160421,BRIEF-Concordia Healthcare forms a special committee to review strategic alternatives ,* Concordia healthcare announces formation of special committee to review strategic alternatives,topStory
CXRX,Concordia International Corp,20160421,Concordia shares surge after report of Blackstone interest ,Shares of Canada's Concordia Healthcare Corp  surged 25 percent on Thursday after Bloomberg reported that U.S. private equity firm Blackstone Group LP is considering a takeover  citing people familiar with the matter.,normal
CXRX,Concordia International Corp,20160421,UPDATE 1-Concordia shares surge after report of Blackstone interest ,April 21 Shares of Canada's Concordia Healthcare Corp  surged 25 percent on Thursday after Bloomberg reported that U.S. private equity firm Blackstone Group LP is considering a takeover  citing people familiar with the matter.,normal
CXRX,Concordia International Corp,20160421,Blackstone in talks to buy Canada's Concordia Healthcare-Bloomberg ,April 21 Asset manager Blackstone Group LP  is considering a takeover of Canada's Concordia Healthcare Corp  Bloomberg reported  citing people familiar with the matter.,normal
CXRX,Concordia International Corp,20160421,BRIEF-Blackstone said in takeover talks with Concordia Healthcare- StreetInsider citing Bloomberg ,* Blackstone Said In Takeover Talks With Concordia Healthcare - Streetinsider citing bloomberg   Further company coverage:    (Bengaluru Newsroom: +1 646 223 8780),normal
CTRP,Ctripcom International Ltd,20160421,China's Ctrip to invest $463 mln in China Eastern Airlines ,BEIJING  April 21 Ctrip.com International Ltd   China's biggest online travel agency  has agreed to invest 3 billion yuan ($463 million) in China Eastern Airlines  through a private share placement.,topStory
CTRP,Ctripcom International Ltd,20160421,BRIEF-Ctrip says agreed to invest RMB3 billion in China Eastern Airlines' ,* Strategic collaboration between Ctrip and China Eastern Air Holding Company,normal
