ABEO,Abeona Therapeutics Inc,20170815,BRIEF-Abeona Therapeutics Q2 loss per share $0.21 ,* Abeona Therapeutics reports second quarter 2017 financial results and recent business highlights,topStory
AGNC,AGNC Investment Corp,20170815,BRIEF-AGNC Investment Corp announces pricing of public offering of depositary shares ,* AGNC Investment Corp announces pricing of public offering of depositary shares,topStory
AGNCB,AGNC Investment Corp,20170815,BRIEF-AGNC Investment Corp announces pricing of public offering of depositary shares ,* AGNC Investment Corp announces pricing of public offering of depositary shares,topStory
AGNCN,AGNC Investment Corp,20170815,BRIEF-AGNC Investment Corp announces pricing of public offering of depositary shares ,* AGNC Investment Corp announces pricing of public offering of depositary shares,topStory
AIRT,Air T Inc,20170815,BRIEF-Air T Inc files for non-timely 10-Q - SEC filing‍​ ,* Air T Inc - sees revenues for three months ended June 30  2017 significantly greater than about $30.5 million of revenues reported for prior-year period Source text : (http://bit.ly/2vBt8ol) Further company coverage:,topStory
AKER,Akers Biosciences Inc,20170815,BRIEF-Akers Biosciences Inc Q2 revenue up 25 pct ,* Qtrly loss before income tax reduced by 34% to $666 647 Source text for Eikon: Further company coverage:,topStory
ALBO,Albireo Pharma Inc,20170815,BRIEF-Albireo Pharma files non-timely 10-K‍​ ,* Albireo Pharma - unable to file 10-Q quarter ended June 30  2017 in time due to unexpected delay in preparation of unaudited interim financial statements,topStory
ALXN,Alexion Pharmaceuticals Inc,20170815,BRIEF-Alexion receives three U.S. Patents for Soliris (eculizumab)  extending patent protection into 2027 ,* Alexion receives three U.S. Patents for Soliris (eculizumab)  extending patent protection into 2027,topStory
AABA,Altaba Inc,20170815,BRIEF-Altaba appoints Richard L. Kauffman to board of directors ,* Altaba Inc - ‍board appointed Richard Kauffman as independent director filling vacancy on Altaba's board and bringing total number of directors to five,topStory
AABA,Altaba Inc,20170815,BRIEF-Second Chance Properties clarifies on article published in The Edge Singapore And Yahoo ,* Refers to article published on the edge singapore and yahoo,normal
AMZN,Amazoncom Inc,20170815,BRIEF-Amazon.com announces pricing of private offering of senior unsecured notes ,* Amazon.com announces pricing of private offering of senior unsecured notes,topStory
AMZN,Amazoncom Inc,20170815,Tech companies ramp up NAFTA lobbying on eve of trade talks ,WASHINGTON Technology companies  such as Microsoft  and Cisco Systems   have ramped up lobbying ahead of talks to renegotiate the North American Free Trade Agreement  looking to avoid any future restrictions on cloud storage and to promote an international pact to eliminate technology goods tariffs.,normal
AMZN,Amazoncom Inc,20170815,Tech companies ramp up NAFTA lobbying on eve of trade talks ,WASHINGTON  Aug 15 Technology companies  such as Microsoft and Cisco Systems  have ramped up lobbying ahead of talks to renegotiate the North American Free Trade Agreement  looking to avoid any future restrictions on cloud storage and to promote an international pact to eliminate technology goods tariffs.,normal
AMZN,Amazoncom Inc,20170815,Amazon adds 'Instant Pickup' in U.S. brick-and-mortar push ,BERKELEY  Calif Amazon.com Inc is rolling out U.S. pickup points where shoppers can retrieve items immediately after ordering them  shortening delivery times from hours to minutes in its latest move into brick-and-mortar retail. | Video ,normal
AMZN,Amazoncom Inc,20170815,UPDATE 1-Amazon adds 'Instant Pickup' in U.S. brick-and-mortar push ,BERKELEY  Calif. Aug 15 Amazon.com Inc is rolling out U.S. pickup points where shoppers can retrieve items immediately after ordering them  shortening delivery times from hours to minutes in its latest move into brick-and-mortar retail.,normal
AMZN,Amazoncom Inc,20170815,TJX among few bright spots in glum U.S. retail sector ,TJX Cos Inc's  quarterly performance was one of the few bright spots in the gloomy U.S. retail environment  proving that the company's off-price business model was luring shoppers even as competition from Amazon.com Inc  intensifies.,normal
AMZN,Amazoncom Inc,20170815,BRIEF-Amazon.com says introduced Instant Pickup in five U.S. locations ,* instant pickup will deliver selection of daily essentials available for pickup in two minutes or less at five of Amazon's locations,normal
AMZN,Amazoncom Inc,20170815,Amazon opens 'Instant Pickup' points in U.S. brick-and-mortar push ,BERKELEY  Ca. Aug 15 Amazon.com Inc is rolling out pickup points in the United States where shoppers can retrieve items immediately after ordering them  shortening delivery times from hours to minutes  the company said on Tuesday.,normal
AMZN,Amazoncom Inc,20170815,BRIEF-Amazon.com announces private offering of senior unsecured notes ,* Amazon.com announces private offering of senior unsecured notes,normal
AMZN,Amazoncom Inc,20170815,BRIEF-Yuan Longping High-tech Agriculture to invest up to $400 mln for stake in Amazon Agri Biotech HK ,Aug 15 Yuan Longping High-tech Agriculture Co Ltd,normal
AAPL,Apple Inc,20170815,Apple sets record with C$2.5 billion Maple bond market issue ,TORONTO Apple Inc priced its C$2.5 billion ($1.96 billion) in seven-year bonds in a Canadian-dollar-denominated issue  one of the joint book-running managers said on Tuesday  setting a record amount for an issuer in the Maple bond market.,topStory
AAPL,Apple Inc,20170815,UPDATE 2-Apple sets record with C$2.5 bln Maple bond market issue ,TORONTO  Aug 15 Apple Inc priced its C$2.5 billion ($1.96 billion) in seven-year bonds in a Canadian-dollar-denominated issue  one of the joint book-running managers said on Tuesday  setting a record amount for an issuer in the Maple bond market.,normal
AAPL,Apple Inc,20170815,BRIEF-Apple Inc files final pricing term sheet related to C$2.5 bln notes offering ,* Apple Inc files final pricing term sheet with U.S. SEC related to C​$2.5 billion offering of 2.513% notes due 2024,normal
AAPL,Apple Inc,20170815,Apple plans to sell C$2.5 bln in bonds in Canada-IFR ,TORONTO  Aug 15 Apple Inc plans to sell C$2.5 billion ($1.96 billion) in bonds in a Canadian dollar-denominated issue  which would be a record amount for a foreign issuer in Maple bond market  Thomson Reuters IFR reported on Tuesday.,normal
AAPL,Apple Inc,20170815,BRIEF-Apple files for potential offering of Canadian dollar notes due 2024 size undisclosed - SEC Filing‍​ ,* Apple Inc files for potential offering of Canadian dollar notes due 2024; size undisclosed - SEC filing‍​ Source text: (http://bit.ly/2fHrUCz) Further company coverage:,normal
ARCI,Appliance Recycling Centers of America Inc,20170815,BRIEF-Appliance Recycling Centers of America Inc files non-timely 10-Q‍​ ,Aug 15 Appliance Recycling Centers Of America Inc,topStory
AGTC,Applied Genetic Technologies Corporation,20170815,BRIEF-Applied Genetic Technologies partners with the Foundation Fighting Blindness ,* AGTC and The Foundation Fighting Blindness announce partnership agreement Source text for Eikon: Further company coverage:,topStory
RKDA,Arcadia Biosciences Inc,20170815,BRIEF-Arcadia Biosciences says ‍FDA approval of Arcadia's food additive petition that Sonova GLA safflower oil is safe and nutritious for use in dog diets​ ,* Arcadia Biosciences - ‍FDA approval of Arcadia's food additive petition that sonova gla safflower oil is safe and nutritious for use in dog diets​,topStory
ACGL,Arch Capital Group Ltd,20170815,BRIEF-Arch announces $200 million public offering of depositary shares representing series F preferred shares ,* Arch capital group ltd. Announces $200 million public offering of depositary shares representing series F preferred shares,topStory
ACGLO,Arch Capital Group Ltd,20170815,BRIEF-Arch announces $200 million public offering of depositary shares representing series F preferred shares ,* Arch capital group ltd. Announces $200 million public offering of depositary shares representing series F preferred shares,topStory
ACGLP,Arch Capital Group Ltd,20170815,BRIEF-Arch announces $200 million public offering of depositary shares representing series F preferred shares ,* Arch capital group ltd. Announces $200 million public offering of depositary shares representing series F preferred shares,topStory
ATRI,Atrion Corporation,20170815,BRIEF-Atrion increases quarterly cash dividend by 14 pct ,* Atrion Corporation increases quarterly cash dividend by 14%,topStory
AAXN,Axon Enterprise Inc,20170815,BRIEF-Digital Ally ‍plans to un-stay litigation against Axon Enterprise Inc in a U.S. court ,* ‍plans to un-stay litigation against Axon Enterprise  Inc in a U.S. court in order to seek an expedited trial schedule​,topStory
TAPR,Barclays Inverse US Treasury Composite ETN,20170815,Barclays Bank of Kenya's H1 pretax profit down 12 pct ,NAIROBI  Aug 15 Barclays Bank of Kenya said on Tuesday its pretax profit fell 12 percent to 5.15 billion shillings ($49.69 million) in the first half of the year  pulled down by a drop in interest income.,normal
BHAC,Barington/Hilco Acquisition Corp,20170815,BRIEF-Barington/Hilco Acquisition Corp files for non-timely 10-Q - SEC filing‍​ ,* Barington/Hilco Acquisition Corp files for non-timely 10-Q - SEC filing‍​ Source text: (http://bit.ly/2vzJpKi) Further company coverage:,topStory
BHACU,Barington/Hilco Acquisition Corp,20170815,BRIEF-Barington/Hilco Acquisition Corp files for non-timely 10-Q - SEC filing‍​ ,* Barington/Hilco Acquisition Corp files for non-timely 10-Q - SEC filing‍​ Source text: (http://bit.ly/2vzJpKi) Further company coverage:,topStory
BLCM,Bellicum Pharmaceuticals Inc,20170815,BRIEF-Bellicum Pharmaceuticals enters a cancer research grant contract with cancer prevention and research institute of Texas ,* Bellicum Pharmaceuticals says ‍on Aug. 9  entered a cancer research grant contract with cancer prevention and research institute of Texas,topStory
BSPM,Biostar Pharmaceuticals Inc,20170815,BRIEF-Biostar Pharmaceuticals Inc files non-timely 10-Q‍​ ,* Biostar Pharmaceuticals Inc says encountered delay in assembling information in connection with financial statements for quarter ended June 30  2017 Source text: [ID:http://bit.ly/2uFr8MP] Further company coverage:,topStory
BCLI,Brainstorm Cell Therapeutics Inc,20170815,BRIEF-Brainstorm reports Q2 loss per share of $0.06 ,* Q2 loss per share $0.06 Source text for Eikon: Further company coverage:,topStory
AVGO,Broadcom Limited,20170815,BRIEF-Broadcom Ltd - ‍launching Max Wifi​ ,* Broadcom Ltd - ‍launching Max Wifi​ Source text for Eikon: Further company coverage:,topStory
BRCD,Brocade Communications Systems Inc,20170815,BRIEF-Brocade Communications says the board has approved a workforce reduction plan ‍​ ,* Brocade Communications Systems Inc - On August 11  2017  the board of directors of the company approved a workforce reduction plan - SEC filing‍​,topStory
CSWC,Capital Southwest Corporation,20170815,BRIEF-Capital Southwest supports LKCM Headwater's acquisition of Alliance Sports Group ,* Capital Southwest supports LKCM Headwater's acquisition of Alliance Sports Group,topStory
CATS,Catasys Inc,20170815,BRIEF-Catasys Inc files for non-timely 10-Q‍​ ,* Catasys Inc files for non-timely 10-Q- SEC filing‍​ Source text: (http://bit.ly/2vBtqvm) Further company coverage:,topStory
CATS,Catasys Inc,20170815,BRIEF-Catasys Q2 earnings per share $0.97 ,* Catasys Inc - Catasys' billings during period increased 25pct to $2.1 million for q2 of 2017 from $1.7 million in prior year period,normal
CLSN,Celsion Corporation,20170815,BRIEF-Celsion Corp Q2 loss per share $0.79 ,* Celsion corporation reports second quarter 2017 financial results and provides business update,topStory
CSFL,CenterState Bank Corporation,20170815,BRIEF-Sunshine Bancorp says CenterState Banks deal provides termination rights for co  CenterState - SEC filing ,* CenterState Banks deal provides termination rights for co  CenterState - SEC filing,topStory
CNET,ChinaNet Online Holdings Inc,20170815,BRIEF-Chinanet Online Holdings Q2 revenue $10.5 million ,* Chinanet Online Holdings reports second quarter 2017 financial results,topStory
CSCO,Cisco Systems Inc,20170815,Tech companies ramp up NAFTA lobbying on eve of trade talks ,WASHINGTON  Aug 15 Technology companies  such as Microsoft and Cisco Systems  have ramped up lobbying ahead of talks to renegotiate the North American Free Trade Agreement  looking to avoid any future restrictions on cloud storage and to promote an international pact to eliminate technology goods tariffs.,normal
