UHAL,Amerco,20170113,BRIEF-Amerco files for potential mixed shelf offering ,* Amerco files for potential mixed shelf offering; size not disclosed - SEC filing  Source text: http://bit.ly/2ilpc65 Further company coverage:,topStory
APVO,Aptevo Therapeutics Inc,20170113,BRIEF-Aptevo Therapeutics receives $20 mln payment from Emergent Biosolutions ,* Aptevo Therapeutics receives $20 million payment from Emergent Biosolutions,topStory
ARRS,ARRIS International plc,20170113,Arris in bid for Brocade network unit: sources ,Set-top box maker Arris International Plc  is in talks to acquire Brocade Communications Systems Inc's  networking equipment business for as much as $1 billion  according to people familiar with the matter.,topStory
ARRS,ARRIS International plc,20170113,Arris in bid for Brocade network unit -sources ,Jan 13 Set-top box maker Arris International Plc  is in talks to acquire Brocade Communications Systems Inc's networking equipment business for as much as $1 billion  according to people familiar with the matter.,normal
ARWR,Arrowhead Pharmaceuticals Inc,20170113,BRIEF-Silence Therapeutics Plc reports 9.21 percent stake in Arrowhead Pharmaceuticals Inc as of Jan 3 - SEC filing ,* Silence Therapeutics Plc reports 9.21 percent stake in Arrowhead Pharmaceuticals Inc as of Jan 3 - SEC filing,topStory
BDSI,BioDelivery Sciences International Inc,20170113,BRIEF-Stonepine Capital Management reports a 6 pct passive stake in Biodelivery Sciences International as of Jan 3  2017 ,* Stonepine Capital Management LLC reports a 6 percent passive stake in Biodelivery Sciences International Inc as of Jan 3  2017 - SEC filing  Source text: (http://bit.ly/2iR1ESL) Further company coverage:,topStory
BRCD,Brocade Communications Systems Inc,20170113,Arris in bid for Brocade network unit: sources ,Set-top box maker Arris International Plc  is in talks to acquire Brocade Communications Systems Inc's  networking equipment business for as much as $1 billion  according to people familiar with the matter.,topStory
BRCD,Brocade Communications Systems Inc,20170113,Arris in bid for Brocade network unit -sources ,Jan 13 Set-top box maker Arris International Plc  is in talks to acquire Brocade Communications Systems Inc's networking equipment business for as much as $1 billion  according to people familiar with the matter.,normal
CZR,Caesars Entertainment Corporation,20170113,Caesars unit clears way to exit bankruptcy protection: court hearing ,CHICAGO Caesars Entertainment Corp's  main operating unit has cleared the way for the casino operator to exit bankruptcy protection with an agreement that ends the last objection to its reorganization plan  lawyers told a U.S. judge on Friday.,topStory
CZR,Caesars Entertainment Corporation,20170113,UPDATE 1-Caesars unit clears way to exit bankruptcy protection -court hearing ,CHICAGO  Jan 13 Caesars Entertainment Corp's  main operating unit has cleared the way for the casino operator to exit bankruptcy protection with an agreement that ends the last objection to its reorganization plan  lawyers told a U.S. judge on Friday.,normal
CZR,Caesars Entertainment Corporation,20170113,Caesars reaches agreement ending bankruptcy objections ,CHICAGO  Jan 13 Lawyers for Caesars Entertainment Corp's bankrupt unit told a U.S. judge on Friday they had reached an agreement ending the last objections to its reorganization plan  clearing the way for the casino operator to exit Chapter 11 bankruptcy.,normal
CBPO,China Biologic Products Holdings Inc,20170113,BRIEF-Baillie Gifford & Co reports 5.21 pct passive stake in China Biologic Products ,* Baillie Gifford & Co reports 5.21 percent passive stake in China Biologic Products Inc as of december 31 - sec filing  Source text : http://bit.ly/2jfbYrf Further company coverage:,topStory
