ABIL,Ability Inc,20170411,BRIEF-Ability announces resignation of five board members ,* Ability inc. Announces resignation of five board members; controlling shareholders reiterate their commitment to the company,topStory
AGRX,Agile Therapeutics Inc,20170411,BRIEF-Agile Therapeutics announces results of its pre-submission meeting with FDA ,* Agile Therapeutics announces results of its pre-submission meeting with FDA,topStory
ATSG,Air Transport Services Group Inc,20170411,BRIEF-ATSG subsidiaries to convert two b737-400 aircraft for China-based airline ,* ATSG subsidiaries to convert two b737-400 aircraft for china-based airline,topStory
AKER,Akers Biosciences Inc,20170411,BRIEF-Akers Biosciences reports earnings for fiscal year 2016 ,* Akers Biosciences - Expect 2017 to be characterized by further growth in flagship PIFA Heparin PF/4 rapid assay product line  sales of rapid cholesterol test Source text for Eikon: Further company coverage:,topStory
AKRX,Akorn Inc,20170411,Akorn hit with $20.5 million verdict over failure to warn ,Generic drugmaker Akorn Inc must pay $20.5 million in a lawsuit by a Georgia teacher who accused the company of failing to warn that one of its products would react adversely with another medication she was already taking  a state court jury has ruled.,topStory
ALGT,Allegiant Travel Company,20170411,BRIEF-Allegiant says March total system load factor 82.7 pct versus 86.5 pct ,* Also guiding q3 asms to grow between three and seven percent,topStory
AMZN,Amazoncom Inc,20170411,U.S. payments startup backed by Amazon founder expands to UK ,LONDON U.S. payments startup Remitly has launched services in Britain  expanding its international footprint to a third country from which users can send money abroad  the Seattle-based firm told Reuters on Tuesday.,topStory
AMZN,Amazoncom Inc,20170411,U.S. payments startup backed by Amazon founder expands to UK ,LONDON  April 11 U.S. payments startup Remitly has launched services in Britain  expanding its international footprint to a third country from which users can send money abroad  the Seattle-based firm told Reuters on Tuesday.,normal
AMZN,Amazoncom Inc,20170411,Jana Partners ups Whole Foods stake  looks to shake up board  management ,Jana Partners has upped its stake in Whole Foods Market Inc  as the hedge fund looks to shake up the board and senior management of the high-end grocer and push for a sale of the company that has been losing ground in the natural and organic niche it popularized. | Video ,normal
AMZN,Amazoncom Inc,20170411,China's Huawei targets Amazon  Alibaba in public cloud service push ,HONG KONG Chinese telecoms equipment and smartphone maker Huawei Technologies Co Ltd [HWT.UL] on Tuesday said it aims to compete with Amazon.com Inc  and Alibaba Group Holding Ltd  as a global provider of public cloud services.,normal
AMZN,Amazoncom Inc,20170411,China's Huawei targets Amazon  Alibaba in public cloud service push ,HONG KONG  April 11 Chinese telecoms equipment and smartphone maker Huawei Technologies Co Ltd on Tuesday said it aims to compete with Amazon.com Inc and Alibaba Group Holding Ltd as a global provider of public cloud services.,normal
AAL,American Airlines Group Inc,20170411,American Airlines raises forecast for key revenue metric ,American Airlines Group Inc  on Tuesday raised its quarterly forecast for a key revenue metric  citing higher average fares.,topStory
AAL,American Airlines Group Inc,20170411,UPDATE 1-American Airlines raises forecast for key revenue metric ,April 11 American Airlines Group Inc on Tuesday raised its quarterly forecast for a key revenue metric  citing higher average fares.,normal
AAL,American Airlines Group Inc,20170411,BRIEF-American Airlines expects 2017 consolidated CASM excluding fuel and special items to be up about 4 pct ,* American Airlines Group Inc - expects the value of its net special items (before the impact of taxes) in the first quarter to be about $125 million,normal
AAL,American Airlines Group Inc,20170411,American Airlines raises forecast for key revenue metric ,April 11 American Airlines Group Inc on Tuesday raised its quarterly forecast for a key revenue metric  citing higher average fares.,normal
AAL,American Airlines Group Inc,20170411,BRIEF-American Airlines Group reports March traffic results ,* American Airlines Group Inc - Expects its Q1 2017 total revenue per available seat mile (TRASM) to be up about 2 percent to 4 percent year-over-year,normal
AAPL,Apple Inc,20170411,Qualcomm hits back at Apple's lawsuit  accuses iPhone maker of false statements ,Qualcomm Inc hit back at Apple Inc's charges that were made in a U.S. lawsuit in January  saying the iPhone maker breached agreements with the firm and encouraged regulatory attacks on its business in various jurisdictions around the world by making false statements.,topStory
AAPL,Apple Inc,20170411,Dialog Semi slump  banks weigh on European shares; volatility up ,* Autogrill rallies as spin-off move fuels M&A chatter (Adds details  closing prices),normal
AAPL,Apple Inc,20170411,Apple may ditch Dialog  analyst says  hitting chipmaker's shares ,FRANKFURT Dialog Semiconductor  risks losing a crucial supply deal with Apple Inc   according to a financial analyst who cut his rating on the stock on Tuesday  sending the Anglo-German chipmaker's shares down by as much as one-third.,normal
AAPL,Apple Inc,20170411,UPDATE 2-Apple may ditch Dialog  analyst says  hitting chipmaker's shares ,* Graphic: http://reut.rs/2ouVugK (Adds Dialog comment  updates shares),normal
AAPL,Apple Inc,20170411,European shares gain  tech stocks drop on Apple supply chain worries - For more see the European equities LiveMarkets blog ,LONDON  April 11 Live coverage of European markets now available on cpurl://apps.cp./cms/?pageId=livemarkets,normal
AAPL,Apple Inc,20170411,UPDATE 1-Apple may ditch Dialog  analyst says  hitting chipmaker's shares ,* Dialog shares fall as much as a third to seven-month low (Adds additional analyst comment; other stock impacts),normal
AAPL,Apple Inc,20170411,Apple may ditch Dialog chip  analyst says; chipmaker's shares plunge ,FRANKFURT  April 11 Dialog Semiconductor risks losing a crucial supply deal with Apple Inc   according to a financial analyst who cut his rating on the stock on Tuesday  sending the Anglo-German chipmaker's shares down by as much as one-third.,normal
AAPL,Apple Inc,20170411,Qualcomm hits back at Apple's lawsuit  accuses iPhone maker of false statements ,Qualcomm Inc hit back at Apple Inc's charges that were made in a U.S. lawsuit in January  saying the iPhone maker breached agreements with the firm and encouraged regulatory attacks on its business in various jurisdictions around the world by making false statements.,normal
AAPL,Apple Inc,20170411,Taiwan stocks flat; Hon Hai  TSMC edge up ,TAIPEI  April 11 Taiwan stocks were flat on Tuesday  with Hon Hai Precision Industry gaining after posting first-quarter sales growth and following a report that it has joined the fray to bid for Toshiba Corp's chip business.,normal
APTI,Apptio Inc,20170411,BRIEF-Hawk Ridge Capital Management reports 6.5 pct passive stake in Apptio ,* Hawk Ridge Capital Management LP reports 6.5 percent passive stake in Apptio Inc as of March 31 - sec filing Source text : http://bit.ly/2p2i4yc Further company coverage:,topStory
ARQL,ArQule Inc,20170411,BRIEF-ArQule receives clearance of IND application from the FDA for proprietary reversible BTK inhibitor  ARQ 531 ,* ArQule receives clearance of investigational new drug application from the FDA for proprietary reversible BTK inhibitor  ARQ 531,topStory
AZRX,AzurRx BioPharma Inc,20170411,BRIEF-AzurRx provides update on MS1819 phase II trial ,* AzurRx Biopharma Inc - Early results indicate that MS1819 exhibits a favorable safety profile Source text for Eikon: Further company coverage:,topStory
CAMP,CalAmp Corp,20170411,BRIEF-CalAmp announces court ruling in Omega patent infringement case ,* CalAmp announces court ruling in Omega patent infringement case,topStory
CSIQ,Canadian Solar Inc,20170411,Fitch Withdraws Canadian Solar's Ratings ,(The following statement was released by the rating agency) HONG KONG  April 11 (Fitch) Fitch Ratings has withdrawn the Long-Term Foreign-Currency Issuer Default Rating (IDR) of 'BB-' (with a Negative Outlook) and senior unsecured rating of 'BB-'  of China-based electric-corporate group Canadian Solar Inc. The withdrawal follows the issuer's decision to stop participating in the rating process. As a result  Fitch will no longer have sufficient information to maintain the ratings. Accordingly  Fi,topStory
CBIO,Catalyst Biosciences Inc ,20170411,BRIEF-Catalyst Biosciences says milestone payment received with completion of IND-enabling toxicology studies ,* Catalyst Biosciences Inc - milestone payment received with completion of IND-enabling toxicology studies,topStory
CTRN,Citi Trends Inc,20170411,BRIEF-Citi Trends sends letter to stockholders regarding upcoming annual meeting ,* Citi Trends  Inc. sends letter to stockholders regarding upcoming annual meeting,topStory
CNXR,Connecture Inc,20170411,BRIEF-Connecture  Healthx collaborating to integrate co's solutions with Healthx's portal ,* Co  Healthx collaborating to integrate co's shopping  enrollment and engagement solutions with Healthx's portal technology Source text for Eikon: Further company coverage:,topStory
CTRV,ContraVir Pharmaceuticals Inc,20170411,BRIEF-ContraVir Pharma says TXL has completed phase 1 clinical trial in healthy volunteers  showing favorable safety  tolerability  drug distribution profile ,* ContraVir Pharma- TXL has completed phase 1 clinical trial in healthy volunteers  showing favorable safety  tolerability  drug distribution profile Source text for Eikon: Further company coverage:,topStory
CYAN,Cyanotech Corporation,20170411,BRIEF-Cyanotech and co's former CEO enters into settlement agreement ,* Cyanotech - co and Brent Bailey  former CEO  entered into settlement agreement resolving disputes with respect to separation agreement dated March 31  2016,topStory
TACO,Del Taco Restaurants Inc,20170411,BRIEF-Del taco signs franchise deal to expand presence in georgia ,* Del taco signs franchise deal to expand presence in georgia,topStory
EGBN,Eagle Bancorp Inc,20170411,BRIEF-Eagle Bancorp says CFO James Langmead retired on April 7 ,* Eagle Bancorp - on April 7 2017  previously announced retirement of James Langmead chief financial officer of Eagle Bancorp Inc became effective Source text: (http://bit.ly/2p3hAFe) Further company coverage:,topStory
FB,Facebook Inc,20170411,BRIEF-Facebook announces group payments in Messenger ,* Starting today for android and desktop  users can send or receive money between groups of people on messenger - blog,topStory
FB,Facebook Inc,20170411,Facebook's EU regulator says close to deal on sharing of WhatsApp data ,DUBLIN Facebook's European regulator said it hoped to reach a deal in the coming months with the U.S. company to allow it to use data gleaned from the WhatsApp messaging service it acquired in 2014.,normal
FB,Facebook Inc,20170411,Facebook's EU regulator says close to deal on sharing of WhatsApp data ,DUBLIN  April 11 Facebook's European regulator said it hoped to reach a deal in the coming months with the U.S. company to allow it to use data gleaned from the WhatsApp messaging service it acquired in 2014.,normal
FISV,Fiserv Inc,20170411,BRIEF-Fiserv CEO Jeffery Yabuki's FY 2016 total compensation was $21.2 mln ,* CEO Jeffery Yabuki's FY 2016 total compensation was $21.2 million versus $10.0 million in FY 2015 - sec filing,topStory
GAIN,Gladstone Investment Corporation,20170411,BRIEF-Gladstone Investment increases monthly cash distributions to common stockholders ,* Gladstone Investment increases monthly cash distributions to common stockholders and announces cash distributions for April  May  and June 2017  including supplemental distribution to common stockholders,topStory
