ACOR,Acorda Therapeutics Inc,20180515,BRIEF-vTv Therapeutics Q1 GAAP Loss Per Share $0.30 ,* VTV THERAPEUTICS REPORTS 2018 FIRST QUARTER FINANCIAL AND OPERATIONAL RESULTS AND RECENT HIGHLIGHTS,topStory,Unknown
AEY,ADDvantage Technologies Group Inc,20180515,BRIEF-ADDvantage Technologies Reports Q2 Loss Per Share $0.03 ,* ADDVANTAGE TECHNOLOGIES ANNOUNCES FINANCIAL RESULTS FOR THE FISCAL SECOND QUARTER OF 2018,topStory,Unknown
AMD,Advanced Micro Devices Inc,20180515,BRIEF-Soros Fund Management Dissolves Share Stake Qualcomm  Twitter ,* SOROS FUND MANAGEMENT TAKES SHARE STAKE IN AMERICAN EXPRESS TO 181 847 SHARES - SEC FILING,topStory,Unknown
AMTX,Aemetis Inc,20180515,BRIEF-Aemetis Files For Mixed Shelf Of Up To $100 Mln – SEC Filing ,* AEMETIS INC FILES FOR MIXED SHELF OF UP TO $100 MILLION – SEC FILING Source text : (https://bit.ly/2KsX4Yl) Further company coverage:,topStory,Unknown
AERI,Aerie Pharmaceuticals Inc,20180515,BRIEF-Aerie Pharmaceuticals Submits NDA To U.S. FDA For Roclatantm ,* AERIE PHARMACEUTICALS SUBMITS NEW DRUG APPLICATION TO U.S. FOOD AND DRUG ADMINISTRATION FOR ROCLATANTM (NETARSUDIL/LATANOPROST OPHTHALMIC SOLUTION) 0.02%/0.005%,topStory,Unknown
GNMX,Aevi Genomic Medicine Inc,20180515,BRIEF-Aevi Genomic Medicine Q1 Loss Per Share $0.15 ,* AEVI GENOMIC MEDICINE REPORTS FIRST QUARTER 2018 FINANCIAL RESULTS AND PROVIDES BUSINESS UPDATE,topStory,Unknown
GNMX,Aevi Genomic Medicine Inc,20180515,BRIEF-Aevi Genomic Medicine Files For Mixed Shelf Of Up To $50 Mln ,* AEVI GENOMIC MEDICINE INC FILES FOR MIXED SHELF OF UP TO $50 MILLION – SEC FILING Source text: (https://bit.ly/2IjWI5B) Further company coverage:,normal,Unknown
GNMX,Aevi Genomic Medicine Inc,20180515,BRIEF-Aevi Genomic Medicine Files Prospectus Supplement Related To Offering Of Common Stock ,* AEVI GENOMIC MEDICINE INC FILES PROSPECTUS SUPPLEMENT RELATED TO OFFERING OF UP TO $20 MILLION CO'S COMMON STOCK - SEC FILING Source text: (https://bit.ly/2wHEyJD) Further company coverage:,normal,Sell
ALRN,Aileron Therapeutics Inc,20180515,BRIEF-Aileron Therapeutics Names John Longenecker As Interim CEO ,* AILERON THERAPEUTICS INC - JOHN P. LONGENECKER HAS BEEN NAMED INTERIM CHIEF EXECUTIVE OFFICER,topStory,Unknown
AKAM,Akamai Technologies Inc,20180515,BRIEF-Akamai Technologies Says On May 10  Entered Into $500 Mln Credit Agreement ,* AKAMAI TECHNOLOGIES SAYS ON MAY 10  CO ENTERED INTO $500 MILLION FIVE-YEAR  REVOLVING CREDIT AGREEMENT - SEC FILING,topStory,Strong Buy
AKAM,Akamai Technologies Inc,20180515,BRIEF-Akamai Technologies Announces Proposed Offering Of Convertible Senior Notes ,* AKAMAI ANNOUNCES PROPOSED OFFERING OF CONVERTIBLE SENIOR NOTES,normal,Unknown
ALSK,Alaska Communications Systems Group Inc,20180515,BRIEF-Alaska Communications Announces Exemption Process For Tax Benefits Preservation Plan ,* ALASKA COMMUNICATIONS ANNOUNCES EXEMPTION PROCESS FOR TAX BENEFITS PRESERVATION PLAN Source text for Eikon: Further company coverage:,topStory,Sell
