INTC,Intel Corporation,20180512,China's ZTE paid over $2.3 bln to U.S. exporters last year  ZTE source says ,May 11 Chinese technology company ZTE Corp   which this month suspended its main operations after a U.S. Commerce Department ban on American supplies to its business  paid over $2.3 billion to 211 U.S. exporters in 2017  a senior ZTE official said on Friday.,normal,Unknown
TSLA,Tesla Inc ,20180512,Tesla engineering head  Doug Field  takes break from company ,Tesla Inc Senior Vice President of Engineering Doug Field is taking a break from work but is not leaving the company  a Tesla spokesman confirmed to Reuters.,topStory,Unknown
TSLA,Tesla Inc ,20180512,Tesla engineering head  Doug Field  takes break from company ,May 11 Tesla Inc Senior Vice President of Engineering Doug Field is taking a break from work but is not leaving the company  a Tesla spokesman confirmed to Reuters.,normal,Unknown
XLNX,Xilinx Inc,20180512,China's ZTE paid over $2.3 bln to U.S. exporters last year  ZTE source says ,May 11 Chinese technology company ZTE Corp   which this month suspended its main operations after a U.S. Commerce Department ban on American supplies to its business  paid over $2.3 billion to 211 U.S. exporters in 2017  a senior ZTE official said on Friday.,normal,Unknown
T,AT&T Inc,20180512,AT&T CEO: We made 'big mistake' hiring Cohen  chief lobbyist out ,AT&T Inc  on Friday ousted its top lobbyist  and the No. 2 wireless carrier's chief executive said it was a "big mistake" to hire Michael Cohen  President Donald Trump's personal attorney  for advice on working with the Trump administration. | Video ,topStory,Sell
T,AT&T Inc,20180512,UPDATE 4-AT&T CEO: We made 'big mistake' hiring Cohen  chief lobbyist out ,May 11 AT&T Inc on Friday ousted its top lobbyist  and the No. 2 wireless carrier's chief executive said it was a "big mistake" to hire Michael Cohen  President Donald Trump's personal attorney  for advice on working with the Trump administration.,normal,Sell
T,AT&T Inc,20180512,Trump on Twitter (May 11) - Healthcare  AT&T  Time Warner ,The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump  @realDonaldTrump and @POTUS.,normal,Unknown
ABX,Barrick Gold Corporation,20180512,Tanzania cancels license of Barrick  Glencore nickel project ,DAR ES SALAAM Tanzania has revoked a retention license for an undeveloped nickel project jointly owned by Barrick Gold Corp and London-listed miner Glencore Plc as part of enforcement of a new mining regime.,topStory,Unknown
ABX,Barrick Gold Corporation,20180512,Tanzania cancels licence of Barrick  Glencore nickel project ,DAR ES SALAAM  May 12 Tanzania has revoked a retention licence for an undeveloped nickel project jointly owned by Barrick Gold Corp and London-listed miner Glencore Plc as part of enforcement of a new mining regime.,normal,Unknown
BLK,BlackRock Inc,20180512,BlackRock may keep fees despite executive's U.S. campaign donation: SEC ,NEW YORK BlackRock Inc can keep fees from the state of Ohio despite a donation one of its top executives made to Governor John Kasich's U.S. presidential campaign  according to a preliminary ruling late on Friday by a securities regulator.,topStory,Sell
BLK,BlackRock Inc,20180512,BlackRock may keep fees despite executive's U.S. campaign donation -SEC ,NEW YORK  May 12 BlackRock Inc can keep fees from the state of Ohio despite a donation one of its top executives made to Governor John Kasich's U.S. presidential campaign  according to a preliminary ruling late on Friday by a securities regulator.,normal,Sell
COP,ConocoPhillips,20180512,REFILE-Conoco authorized to seize $636 mln in Venezuela PDVSA assets -Curacao court ,WILLEMSTAD  May 12 - A Curacao court has authorized ConocoPhillips to seize about $636 million in assets belonging to Venezuela's state oil company PDVSA due to the 2007 nationalization of the U.S. oil major's projects in Venezuela.,topStory,Unknown
MON,Monsanto Company,20180512,Bayer CFO sees lower Monsanto synergies after divestments: Boersen-Zeitung ,FRANKFURT Bayer's potential synergies from buying U.S. rival Monsanto will be lower than $1.5 billion because of anti-trust divestments  the German company's Chief Financial Officer told Germany's Boersen-Zeitung.,topStory,Sell
MON,Monsanto Company,20180512,Bayer CFO sees lower Monsanto synergies after divestments -Boersen-Zeitung ,FRANKFURT  May 12 Bayer's potential synergies from buying U.S. rival Monsanto will be lower than $1.5 billion because of anti-trust divestments  the German company's Chief Financial Officer told Germany's Boersen-Zeitung.,normal,Sell
MS,Morgan Stanley,20180512,German regulator says Geely's Daimler stake needed earlier disclosure -report ,FRANKFURT  May 12 German markets regulator BaFin has found that transactions to buy a 9.69 percent Daimler stake on behalf of Geely chairman Li Shufu did not meet German disclosure rules  Germany's Frankfurter Allgemeine Zeitung said.,normal,Sell
WMT,Wal-Mart Stores Inc,20180512,Walmart may launch IPO for Flipkart in as early as four years ,MUMBAI Walmart Inc  said on Saturday in a filing with a U.S. regulator that it may take India's Flipkart public in as early as four years  detailing for the first time a potential listing timeline for Walmart's largest-ever acquisition.,topStory,Unknown
WMT,Wal-Mart Stores Inc,20180512,UPDATE 1-Walmart may launch IPO for Flipkart in as early as four years ,* Over half of Flipkart's minority investors could seek IPO - filing,normal,Unknown
WMT,Wal-Mart Stores Inc,20180512,Walmart says Flipkart could go public in as early as four years - filing ,MUMBAI  May 12 Walmart Inc said on Saturday in a filing with a U.S. regulator that it may take India's Flipkart public in as early as four years  detailing for the first time a potential listing timeline for Walmart's largest-ever acquisition.,normal,Unknown
