CAFD,8point3 Energy Partners LP,20180216,BRIEF-8Point3 Energy Says Sunpower Sold Interest In Boulder Solar Project ​ ,* 8POINT3 ENERGY PARTNERS - ON‍ FEB 15  SUNPOWER SOLD INTEREST IN BOULDER SOLAR PROJECT THAT WAS SUBJECT TO RIGHT OF FIRST OFFER AGREEMENT TO THIRD PARTY​,topStory
ACET,Aceto Corporation,20180216,BRIEF-Aceto Appoints Edward Borkowski Chief Financial Officer ,* ACETO CORP - APPOINTS EDWARD BORKOWSKI AS CFO EFFECTIVE FEB 21  2018 Source text for Eikon: Further company coverage:,topStory
AMZN,Amazoncom Inc,20180216,Exclusive: Walmart in talks to buy more than 40 percent of India's Flipkart - sources ,MUMBAI Walmart Inc  is in talks to buy a stake of more than 40 percent in Indian e-commerce firm Flipkart  a direct challenge to Amazon.com Inc  in Asia's third-largest economy  two sources familiar with the matter said on Friday. | Video ,topStory
AMZN,Amazoncom Inc,20180216,Jeffrey Tambor out of Amazon's 'Transparent' TV series ,LOS ANGELES Jeffrey Tambor  the award-winning star of Amazon Studios television series "Transparent " is exiting the show  the company said on Thursday  following accusations of sexual misconduct.,normal
AMZN,Amazoncom Inc,20180216,E-commerce firm Mercado Libre to open distribution centers in Mexico ,MEXICO CITY Mercado Libre  Latin America's home-grown e-commerce firm  said on Thursday that it would open two large distribution centers in Mexico as part of an effort to improve its logistics in the country.,normal
AMZN,Amazoncom Inc,20180216,E-commerce firm Mercado Libre to open distribution centers in Mexico ,MEXICO CITY  Feb 15 Mercado Libre  Latin America's home-grown e-commerce firm  said on Thursday that it would open two large distribution centers in Mexico as part of an effort to improve its logistics in the country.,normal
AMZN,Amazoncom Inc,20180216,BRIEF-Amazon  YouTube  Twitter Are Exploring Bids For NFL Rights- Bloomberg ,* AMAZON  YOUTUBE  TWITTER ARE EXPLORING BIDS FOR NFL RIGHTS- BLOOMBERG CITING SOURCES Source https://bloom.bg/2CnPz0j,normal
ABCB,Ameris Bancorp,20180216,BRIEF-Ameris Bancorp Files For Resale Of Up To 944 586 Shares Of Common Stock ,* AMERIS BANCORP FILES FOR RESALE OF UP TO 944 586 SHARES OF CO'S COMMON STOCK BY THE SELLING SHAREHOLDERS - SEC FILING Source text: (http://bit.ly/2ocgmrv) Further company coverage:,topStory
FOLD,Amicus Therapeutics Inc,20180216,BRIEF-Amicus Therapeutics Prices Underwritten Offering Of Common Stock ,* AMICUS THERAPEUTICS PRICES UNDERWRITTEN OFFERING OF COMMON STOCK,topStory
APRI,Apricus Biosciences Inc,20180216,Shares of Apricus tank after FDA declines to OK erectile dysfunction cream ,The U.S. Food and Drug Administration on Friday declined to approve Apricus Biosciences Inc's Vitaros  a cream to treat erectile dysfunction  for the second time in a decade  sending the company's shares down more than 70 percent before the opening bell.,topStory
