AAL,American Airlines Group Inc,20180603,American Airlines warns of fare increases if oil remains high ,SYDNEY American Airlines  warned airline passengers may eventually face higher ticket prices if oil prices remain high  prompting carriers to remove seats from the market.,topStory,Sell
AAL,American Airlines Group Inc,20180603,CORRECTED-UPDATE 1-American Airlines warns of fare increases if oil remains high ,SYDNEY  June 3 American Airlines warned airline passengers may eventually face higher ticket prices if oil prices remain high  prompting carriers to remove seats from the market.,normal,Sell
AAL,American Airlines Group Inc,20180603,American Airlines warns of higher fares if oil remains high ,SYDNEY  June 3 American Airlines warned airline passengers may eventually face higher ticket prices if oil prices remain high  prompting  carriers to remove seats from the market.,normal,Unknown
BA,Boeing Company (The),20180603,Boeing dampens talk of redesign for potential new jet ,SYDNEY Boeing Co  is prioritizing passengers over cargo belly-space in its potential new mid-sized airplane  a senior executive said on Sunday  dampening speculation of a redesign to accommodate freight demand from Asian airlines.,topStory,Unknown
BA,Boeing Company (The),20180603,UPDATE 1-Boeing dampens talk of redesign for potential new jet ,* Chinese airlines pushing for more cargo space - industry source,normal,Unknown
XOM,Exxon Mobil Corporation,20180603,Qatar Petroleum buys stake in Exxon's Argentina shale assets ,DOHA Qatar Petroleum signed an agreement on Sunday with Exxon Mobil to acquire a 30 percent stake in two of Exxon's affiliates in Argentina  giving QP access to oil and gas shale assets in the Latin American country.,topStory,Unknown
XOM,Exxon Mobil Corporation,20180603,UPDATE 2-Qatar Petroleum buys stake in Exxon's Argentina shale assets ,DOHA  June 3 Qatar Petroleum signed an agreement on Sunday with Exxon Mobil to acquire a 30 percent stake in two of Exxon's affiliates in Argentina  giving QP access to oil and gas shale assets in the Latin American country.,normal,Unknown
XOM,Exxon Mobil Corporation,20180603,Qatar Petroleum signs deal with Exxon for stake in Argentine assets ,DOHA  June 3 Qatar Petroleum signed an agreement on Sunday with Exxon Mobil to acquire a 30 percent stake in two of Exxon's affiliates in Argentina  QP's chief executive told a news conference in Doha. (Reporting by Hadeel Al Sayegh; Writing by Rania El Gamal; editing by David Stamp),normal,Unknown
HLI,Houlihan Lokey Inc,20180603,Abraaj expands role of Houlihan Lokey as creditors circle -sources ,* Alix Partners set to step in to oversee healthcare fund-sources,topStory,Sell
LNC,Lincoln National Corporation,20180603,Insurer Lincoln National could see upside: Barron's ,NEW YORK U.S. insurer Lincoln National Corp could deliver shareholder returns of 20 percent or more in the coming year  as the market for the company's main product  variable annuities  recovers  Barron's reported.,topStory,Unknown
LNC,Lincoln National Corporation,20180603,Insurer Lincoln National could see upside -Barron's ,NEW YORK  June 3 U.S. insurer Lincoln National Corp could deliver shareholder returns of 20 percent or more in the coming year  as the market for the company's main product  variable annuities  recovers  Barron's reported.,normal,Unknown
MRK,Merck & Company Inc,20180603,UPDATE 1-Merck's Keytruda extends lung cancer survival in 2 trials ,CHICAGO  June 3 Merck & Co's immunotherapy Keytruda improved survival as a stand-alone treatment for newly-diagnosed lung cancer patients and with chemotherapy for hard-to-treat squamous cell lung cancer  new data released on Sunday showed  further cementing the company's lead in the most lucrative oncology market.,topStory,Sell
MON,Monsanto Company,20180603,Bayer launches $7 billion cash call to fund Monsanto deal ,BERLIN Bayer  launched a 6 billion euros ($7 billion) rights issue on Sunday  a cornerstone of the financing package for its planned $62.5 billion takeover of seeds maker Monsanto .,topStory,Unknown
MON,Monsanto Company,20180603,Bayer set to close Monsanto takeover on Thursday: report ,BERLIN Bayer's planned $62.5 billion takeover of seeds maker Monsanto is set to close on Thursday  Germany's Frankfurter Allgemeine Sonntags Zeitung reported.,normal,Unknown
MON,Monsanto Company,20180603,UPDATE 1-Bayer launches $7 bln cash call to fund Monsanto deal ,BERLIN  June 3 Bayer launched a 6 billion euros ($7 billion) rights issue on Sunday  a cornerstone of the financing package for its planned $62.5 billion takeover of seeds maker Monsanto.,normal,Unknown
MON,Monsanto Company,20180603,Bayer launches $7 bln cash call to fund Monsanto deal ,BERLIN  June 3 Bayer launched a 6 billion euros ($7 billion) rights issue on Sunday  a cornerstone of the financing package for its planned $62.5 billion takeover of seeds maker Monsanto.,normal,Unknown
MON,Monsanto Company,20180603,Bayer set to close Monsanto takeover on Thursday - report ,BERLIN  June 3 Bayer's planned $62.5 billion takeover of seeds maker Monsanto is set to close on Thursday  Germany's Frankfurter Allgemeine Sonntags Zeitung reported.,normal,Unknown
SNY,Sanofi,20180603,CORRECTED-U.S. FDA wants to shorten new drug monopolies to cut costs ,CHICAGO  June 3 In an effort to increase competition and bring down prescription drug prices  FDA Commissioner Dr. Scott Gottlieb wants to speed approval times for rivals to promising new first-to-market medicines.,normal,Unknown
