SHLM,A Schulman Inc,20180418,BRIEF-A. Schulman Sets June 14 Special Meeting For Vote On Merger Agreement With LyondellBasell ,* A. SCHULMAN SETS JUNE 14  2018 SPECIAL MEETING FOR VOTE ON MERGER AGREEMENT WITH LYONDELLBASELL,topStory
ADTN,ADTRAN Inc,20180418,BRIEF-Adtran Q1 Non-GAAP Loss Per Share $0.29 ,* ADTRAN INC REPORTS EARNINGS FOR THE FIRST QUARTER 2018 AND DECLARES QUARTERLY CASH DIVIDEND,topStory
ALDR,Alder BioPharmaceuticals Inc,20180418,BRIEF-Alder Biopharmaceuticals Inc To Present New Phase 3 Migraine Prevention Data For Eptinezumab ,* ALDER BIOPHARMACEUTICALS INC - TO PRESENT NEW PHASE 3 MIGRAINE PREVENTION DATA FOR EPTINEZUMAB AT 70TH ANNUAL AMERICAN ACADEMY OF NEUROLOGY MEETING Source text for Eikon: Further company coverage:,topStory
AMZN,Amazoncom Inc,20180418,BRIEF-Amazon Says CEO Jeffrey Bezos' 2017 Total Compensation Was $1.7 Mln  Unchanged From Last Year ,* AMAZON - CEO JEFFREY BEZOS' 2017 TOTAL COMPENSATION WAS $1.7 MILLION  UNCHANGED FROM LAST YEAR Source text (https://bit.ly/2EZmYjk) Further company coverage:,topStory
AMZN,Amazoncom Inc,20180418,Amazon launches new app feature targeting international shoppers ,Amazon.com Inc  announced a new feature within its Amazon shopping app to cater to international customers shopping for U.S. goods  targeting Brazil  China  Germany and Spanish-speaking markets.,normal
AMZN,Amazoncom Inc,20180418,UPDATE 1-Amazon launches new app feature targeting international shoppers ,April 18 Amazon.com Inc announced a new feature within its Amazon shopping app to cater to international customers shopping for U.S. goods  targeting Brazil  China  Germany and Spanish-speaking markets.,normal
AMZN,Amazoncom Inc,20180418,BRIEF-Amazon  Best Buy Announce Multiyear Partnership To Offer New Fire TV Edition Smart TVs ,* BEST BUY SAYS AMAZON AND CO SIGN EXCLUSIVE MULTIYEAR PARTNERSHIP TO OFFER NEW FIRE TV EDITION SMART TVS,normal
AMZN,Amazoncom Inc,20180418,Amazon launches international shopping from United States ,April 18 Amazon.com Inc has launched an international shopping feature that will enable customers across the world to shop more than 45 million items that can be shipped to their country from the United States.,normal
AMZN,Amazoncom Inc,20180418,BRIEF-Amazon Launches International Shopping Experience In Amazon Shopping App ,* AMAZON LAUNCHES INTERNATIONAL SHOPPING EXPERIENCE IN AMAZON SHOPPING APP,normal
AMZN,Amazoncom Inc,20180418,Russia blocks Google  Amazon IP addresses in bid to ban Telegram ,MOSCOW Russia's state communications regulator on Tuesday said it had blocked IP addresses owned by Google and Amazon  saying they were being used by the Telegram messaging service which Moscow moved to ban this week.,normal
AMBA,Ambarella Inc,20180418,BRIEF-Ambarella CFO George Laplante To Retire Later This Year ,* AMBARELLA INC - INITIATED A SEARCH FOR LAPLANTE'S SUCCESSOR Source text for Eikon: Further company coverage:,topStory
ANIP,ANI Pharmaceuticals Inc,20180418,BRIEF-ANI Pharmaceuticals Announces Approval Of Morphine Sulfate Oral Solution ,* ANI PHARMACEUTICALS ANNOUNCES APPROVAL OF MORPHINE SULFATE ORAL SOLUTION,topStory
