FB,Facebook Inc,20180531,UPDATE 2-Facebook prevails on shareholder votes  tallies to come later ,BOSTON  May 31 Facebook Inc executives said the company prevailed on all its director nominees and shareholder proposals up for a vote at its annual meeting on Thursday  where activist investors pressed leaders on topics like the oversight of questionable content.,topStory,Sell
FB,Facebook Inc,20180531,Facebook says all directors elected  shareholder proposals rejected ,BOSTON All eight of Facebook Inc's  director nominees were elected at its annual meeting on Thursday  and all six shareholder proposals urging reforms  including to its voting structure and content oversight  were rejected  company executives said.,normal,Unknown
FB,Facebook Inc,20180531,Facebook says all directors elected  shareholder proposals rejected ,BOSTON  May 31 All eight of Facebook Inc's director nominees were elected at its annual meeting on Thursday  and all six shareholder proposals urging reforms  including to its voting structure and content oversight  were rejected  company executives said.,normal,Unknown
FB,Facebook Inc,20180531,Xiaomi  bound for IPO  woos fans (and investors) at glitzy launch ,SHENZHEN  China Chinese smartphone maker Xiaomi [IPO-XMGP.HK]  lining up for a $10 billion IPO  held a rock concert-style launch on Thursday to unveil its latest flagship smartphone and a virtual reality headset developed with Facebook Inc's Oculus.,normal,Unknown
FB,Facebook Inc,20180531,Xiaomi  bound for IPO  woos fans (and investors) at glitzy launch ,SHENZHEN  China  May 31 Chinese smartphone maker Xiaomi  lining up for a $10 billion IPO  held a rock concert-style launch on Thursday to unveil its latest flagship smartphone and a virtual reality headset developed with Facebook Inc's Oculus.,normal,Unknown
FB,Facebook Inc,20180531,UPDATE 2-Facebook prevails on shareholder votes  tallies to come later ,BOSTON  May 31 Facebook Inc executives said the company prevailed on all its director nominees and shareholder proposals up for a vote at its annual meeting on Thursday  where activist investors pressed leaders on topics like the oversight of questionable content.,topStory,Sell
FB,Facebook Inc,20180531,Facebook says all directors elected  shareholder proposals rejected ,BOSTON All eight of Facebook Inc's  director nominees were elected at its annual meeting on Thursday  and all six shareholder proposals urging reforms  including to its voting structure and content oversight  were rejected  company executives said.,normal,Unknown
FB,Facebook Inc,20180531,Facebook says all directors elected  shareholder proposals rejected ,BOSTON  May 31 All eight of Facebook Inc's director nominees were elected at its annual meeting on Thursday  and all six shareholder proposals urging reforms  including to its voting structure and content oversight  were rejected  company executives said.,normal,Unknown
FB,Facebook Inc,20180531,Xiaomi  bound for IPO  woos fans (and investors) at glitzy launch ,SHENZHEN  China Chinese smartphone maker Xiaomi [IPO-XMGP.HK]  lining up for a $10 billion IPO  held a rock concert-style launch on Thursday to unveil its latest flagship smartphone and a virtual reality headset developed with Facebook Inc's Oculus.,normal,Unknown
FB,Facebook Inc,20180531,Xiaomi  bound for IPO  woos fans (and investors) at glitzy launch ,SHENZHEN  China  May 31 Chinese smartphone maker Xiaomi  lining up for a $10 billion IPO  held a rock concert-style launch on Thursday to unveil its latest flagship smartphone and a virtual reality headset developed with Facebook Inc's Oculus.,normal,Unknown
ACOR,Acorda Therapeutics Inc,20180531,Drugmakers oppose Acorda's bid to block generic MS drug's release ,Three generic drug manufacturers are urging a federal appeals court to reject Acorda Therapeutics Inc's "extraordinary" request for an order blocking them from launching a generic version of multiple sclerosis drug Ampyra before the case is decided.,topStory,Unknown
GOOG,Alphabet Inc,20180531,Google launches second app in China  woos top smartphone market ,BEIJING Alphabet Inc's  Google has launched a file managing tool in several Chinese app stores as it looks for fresh inroads into the world's biggest smartphone market  where most of the internet giant's top products remain banned.,topStory,Strong Buy
GOOG,Alphabet Inc,20180531,Google launches 2nd app in China  woos top smartphone market ,BEIJING  May 31 Alphabet Inc's Google has launched a file managing tool in several Chinese app stores as it looks for fresh inroads into the world's biggest smartphone market  where most of the internet giant's top products remain banned.,normal,Strong Buy
GOOGL,Alphabet Inc,20180531,Google launches second app in China  woos top smartphone market ,BEIJING Alphabet Inc's  Google has launched a file managing tool in several Chinese app stores as it looks for fresh inroads into the world's biggest smartphone market  where most of the internet giant's top products remain banned.,topStory,Strong Buy
