ATVI,Activision Blizzard Inc,20180614,Activision hires Twitter's Kristin Binns as communications chief ,Video game publisher Activision Blizzard Inc said it appointed Twitter Inc's corporate communications head  Kristin Binns  as its chief communications officer.,topStory,Unknown
ATVI,Activision Blizzard Inc,20180614,Activision hires Twitter's Kristin Binns as communications chief ,June 14 Video game publisher Activision Blizzard Inc said it appointed Twitter Inc's corporate communications head  Kristin Binns  as its chief communications officer.,normal,Unknown
ADBE,Adobe Systems Incorporated,20180614,Adobe tops estimates on digital media business momentum ,Adobe Systems Inc  topped analysts' profit and revenue estimates for the eighth straight quarter driven by strength in its digital media business  which houses its flagship product Creative Cloud.,topStory,Sell
ADBE,Adobe Systems Incorporated,20180614,UPDATE 2-Adobe tops estimates on digital media business momentum ,June 14 Adobe Systems Inc topped analysts' profit and revenue estimates for the eighth straight quarter driven by strength in its digital media business  which houses its flagship product Creative Cloud.,normal,Sell
ADBE,Adobe Systems Incorporated,20180614,Photoshop maker Adobe's quarterly revenue jumps 24 percent ,June 14 Adobe Systems Inc on Thursday reported a 24 percent rise in quarterly revenue driven by strength in its digital media business  which houses its flagship product Creative Cloud.,normal,Unknown
AMZN,Amazoncom Inc,20180614,Exclusive: Microsoft takes aim at Amazon with push for checkout-free retail ,SAN FRANCISCO Microsoft Corp  is working on technology that would eliminate cashiers and checkout lines from stores  in a nascent challenge to Amazon.com Inc's  automated grocery shop  six people familiar with the matter told Reuters. | Video ,topStory,Unknown
AAPL,Apple Inc,20180614,Apple to undercut popular law-enforcement tool for cracking iPhones ,SAN FRANCISCO Apple Inc  said on Wednesday it will change its iPhone settings to undercut the most popular means for law enforcement to break into the devices. | Video ,topStory,Unknown
CMCSA,Comcast Corporation,20180614,US STOCKS-Nasdaq hits new closing high  S&P 500 gains after ECB decision  U.S. data ,* Dow down 0.1 pct  S&P up 0.25 pct  Nasdaq up 0.85 pct (Updates to market close),normal,Unknown
CMCSA,Comcast Corporation,20180614,US STOCKS-S&P 500  Nasdaq edge higher as ECB puts off rate hike ,* Dow down 0.2 pct  S&P up 0.2 pct  Nasdaq up 0.8 pct (Updates to late afternoon  changes dateline to NEW YORK  changes byline),normal,Unknown
CMCSA,Comcast Corporation,20180614,EU mergers and takeovers (June 14) ,BRUSSELS  June 14 The following are mergers under review by the European Commission and a brief guide to the EU merger process:,normal,Unknown
CMCSA,Comcast Corporation,20180614,PRESS DIGEST - Wall Street Journal - June 14 ,June 14 The following are the top stories in the Wall Street Journal. Reuters has not verified these stories and does not vouch for their accuracy.,normal,Unknown
ETSY,Etsy Inc,20180614,Etsy raises 2018 revenue growth forecast  shares hit record ,Etsy Inc on Thursday raised its full-year revenue growth forecast  boosted by an increase in its transaction fee for sellers  sending shares of the company surging 35 percent to a record high.,topStory,Sell
ETSY,Etsy Inc,20180614,UPDATE 2-Etsy raises 2018 revenue growth forecast  shares hit record ,* Expects 2018 revenue to grow 32 pct-34 pct Increases transaction fee to 5 pct from 3.5 pct,normal,Sell
FB,Facebook Inc,20180614,UPDATE 1-Facebook's public relations chief to step down ,SAN FRANCISCO  June 14 Facebook Inc said on Thursday that Elliot Schrage  who as head of communications and public policy has led the social network's response to scandals about privacy and election meddling  would step down from the company after a decade.,topStory,Unknown
FB,Facebook Inc,20180614,Norwegian wealth fund backed Sorrell's farewell pay at WPP AGM ,OSLO Norway's $1 trillion sovereign wealth fund  the world's largest  supported the farewell pay package of Martin Sorrell  the former CEO of advertising firm WPP   voting records show.,normal,Unknown
GILD,Gilead Sciences Inc,20180614,UPDATE 2-GSK's two-drug HIV treatment meets main goal in late stage studies ,June 14 GlaxoSmithKline's two-drug treatment for HIV  the virus that causes AIDS  met its main goal in late stage studies  scoring key points in its rivalry with Gilead in the medical field.,topStory,Sell
MSFT,Microsoft Corporation,20180614,Exclusive: Microsoft takes aim at Amazon with push for checkout-free retail ,SAN FRANCISCO Microsoft Corp  is working on technology that would eliminate cashiers and checkout lines from stores  in a nascent challenge to Amazon.com Inc's  automated grocery shop  six people familiar with the matter told Reuters. | Video ,topStory,Unknown
NXPI,NXP Semiconductors NV,20180614,China regulators approve Qualcomm-NXP Semiconductors merger deal -SCMP ,June 14 Chinese regulators have approved Qualcomm Inc's proposed merger with NXP Semiconductors   South China Morning Post reported on Thursday  citing people with knowledge of the matter.,topStory,Unknown
PVAC,Penn Virginia Corporation,20180614,U.S. energy firms chasing oil price rally stumble on old baggage ,NEW YORK With oil price recovery taking hold  several U.S. oil and gas companies entered 2018 with a compelling plan - sell undeveloped or less essential fields and invest the money to boost returns from their sweetest  most productive spots.,normal,Sell
