BIDU,Baidu Inc,20180519,Top executive behind Baidu's artificial intelligence drive stepping down ,BEIJING Lu Qi  who oversaw Baidu Inc's  shift to artificial intelligence (AI) after a damaging ad scandal in 2016  is stepping down as chief operating officer  China's biggest search engine said on Friday.,topStory,Sell
BIDU,Baidu Inc,20180519,UPDATE 2-Top executive behind Baidu's artificial intelligence drive stepping down ,BEIJING  May 18 Lu Qi  who oversaw Baidu Inc's shift to artificial intelligence (AI) after a damaging ad scandal in 2016  is stepping down as chief operating officer  China's biggest search engine said on Friday.,normal,Unknown
INTC,Intel Corporation,20180519,UPDATE 1-Germany calls on chip and hardware makers to tackle processor flaws ,BERLIN  May 18 Germany's federal cyber agency called on chip and hardware-makers to address new vulnerabilities discovered in computer central processing units  but said no complete fix was possible at the moment.,topStory,Sell
RYAAY,Ryanair Holdings plc,20180519,Ryanair's Irish union threatens possible strike ,DUBLIN  May 19 Ryanair’s Irish union has given the company until May 24 to agree to new working practices  or it will ballot pilots for possible industrial action  including strikes.,topStory,Unknown
TSLA,Tesla Inc ,20180519,ISS sides against two Tesla directors  backs split of Musk's roles ,BOSTON Proxy adviser Institutional Shareholder Services (ISS) recommended on Friday that investors vote against Tesla Inc  directors Antonio Gracias and James Murdoch  increasing pressure on the car maker over their roles on its board.,topStory,Unknown
TSLA,Tesla Inc ,20180519,UPDATE 1-ISS sides against two Tesla directors  backs split of Musk's roles ,BOSTON  May 19 Proxy adviser Institutional Shareholder Services (ISS) recommended on Friday that investors vote against Tesla Inc directors Antonio Gracias and James Murdoch  increasing pressure on the car maker over their roles on its board.,normal,Unknown
TSLA,Tesla Inc ,20180519,Proxy adviser ISS recommends votes against two Tesla directors ,BOSTON  May 18 Proxy adviser Institutional Shareholder Services recommended on Friday that investors cast proxy votes against Tesla Inc directors Antonio Gracias and James Murdoch.,normal,Sell
SNP,China Petroleum & Chemical Corporation,20180519,UPDATE 2-Iran says oil export drop not expected if EU saves nuclear deal ,TEHRAN  May 19 Iranian Oil Minister Bijan Zanganeh said on Saturday that U.S. President Donald Trump's decision to quit a multinational nuclear deal would not affect Tehran's oil exports if the EU could salvage the pact.,normal,Unknown
C,Citigroup Inc,20180519,U.S. gun lobby takes aim at 'gun-hating' banks Citi  BofA ,WASHINGTON The U.S. gun lobby is taking aim at "gun-hating" banks after Citigroup Inc and Bank of America said they would no longer provide certain banking services to gun-makers  according to industry lobbyists. | Video ,topStory,Unknown
COP,ConocoPhillips,20180519,Courts in Curacao  Bonaire partially lift seizures against PDVSA ,Courts in Curacao and Bonaire have partially lifted attachments introduced by ConocoPhillips aiming to seize Venezuelan PDVSA's [PDVSA.UL] assets to satisfy a $2 billion arbitration ruling  according to a copy of the documents seen by Reuters.,topStory,Sell
COP,ConocoPhillips,20180519,UPDATE 3-Courts in Curacao  Bonaire partially lift seizures against PDVSA ,May 18 Courts in Curacao and Bonaire have partially lifted attachments introduced by ConocoPhillips aiming to seize Venezuelan PDVSA's assets to satisfy a $2 billion arbitration ruling  according to a copy of the documents seen by Reuters.,normal,Sell
