AMZN,Amazoncom Inc,20180625,EU in agreement with Amazon  eBay to tackle dangerous product listings ,BRUSSELS The European Commission has signed an agreement with four major online retailers to combat the listing of dangerous products on Europe's online shopping sites.,topStory,Sell
AMZN,Amazoncom Inc,20180625,EU in agreement with Amazon  eBay to tackle dangerous product listings ,BRUSSELS  June 25 The European Commission has signed an agreement with four major online retailers to combat the listing of dangerous products on Europe's online shopping sites.,normal,Sell
AXP,American Express Company,20180625,U.S. Supreme Court backs American Express in merchant fee dispute ,WASHINGTON The U.S. Supreme Court on Monday sided with American Express Co and against 11 states  ruling that the company's policy of forbidding merchants from encouraging customers to use rival credit cards with lower fees does not violate federal antitrust law.,topStory,Unknown
AXP,American Express Company,20180625,UPDATE 4-U.S. Supreme Court backs American Express in merchant fee dispute ,* American Express shares gain; rivals Visa  Mastercard drop (Adds comments by American Express  updates share prices),normal,Unknown
AXP,American Express Company,20180625,EU mergers and takeovers (June 25) ,BRUSSELS  June 25 The following are mergers under review by the European Commission and a brief guide to the EU merger process:,normal,Unknown
BA,Boeing Company (The),20180625,Vietnam's Bamboo Airways commits to 20 Boeing aircraft ,Boeing Co  said on Monday entered into an agreement to sell 20 of its widebody long-haul aircraft to Vietnamese startup Bamboo Airways in a $5.6 billion deal at current list prices.,topStory,Unknown
BA,Boeing Company (The),20180625,Vietnam's Bamboo Airways commits to 20 Boeing aircraft ,June 25 Boeing Co said on Monday entered into an agreement to sell 20 of its widebody long-haul aircraft to Vietnamese startup Bamboo Airways in a $5.6 billion deal at current list prices.,normal,Unknown
BA,Boeing Company (The),20180625,India's Jet Airways says to buy additional 75 Boeing 737 Max jets ,NEW DELHI Jet Airways Ltd  said on Monday it has agreed with Boeing Co  to purchase 75 of its 737 MAX aircraft  as the Indian carrier expands to meet domestic passenger demand in the world's fastest-growing aviation market.,normal,Strong Buy
BA,Boeing Company (The),20180625,UPDATE 1-India's Jet Airways says to buy additional 75 Boeing 737 Max jets ,NEW DELHI  June 25 Jet Airways Ltd said on Monday it has agreed with Boeing Co to purchase 75 of its 737 MAX aircraft  as the Indian carrier expands to meet domestic passenger demand in the world's fastest-growing aviation market.,normal,Unknown
BA,Boeing Company (The),20180625,South Korea picks Boeing P-8 for $1.7 billion maritime patrol aircraft contract ,SEOUL South Korea's military has picked Boeing Co  to supply the country's maritime patrol aircraft in a contract worth around 1.9 trillion won ($1.71 billion)  a senior company executive said on Monday.,normal,Unknown
