AAPL,Apple Inc,20180626,UPDATE 2-Buffett taps Lee Enterprises to manage many Berkshire newspapers ,June 26 Warren Buffett's Berkshire Hathaway Inc on Tuesday said it hired Lee Enterprises Inc to manage its newspaper and digital operations in 30 markets  hoping to boost readership and draw more advertisers as print circulation declines.,normal,Sell
AAPL,Apple Inc,20180626,For 'French Tech'  Macron's global appeal a double-edged sword ,PARIS When the founder of France's Qwant search engine went to his local tax office to catch up on business  an agent there had to look up the firm using U.S. rival Google.,normal,Sell
AAPL,Apple Inc,20180626,INSIGHT-For "French Tech"  Macron's global appeal a double-edged sword ,* But local firms voice frustration at U.S. giants' dominance,normal,Sell
AKAM,Akamai Technologies Inc,20180626,Akamai cuts higher end of forecast for quarterly revenue  profit ,Akamai Technologies Inc  on Tuesday cut the upper end of its forecast for second-quarter adjusted profit and revenue  citing a stronger dollar.,topStory,Unknown
AKAM,Akamai Technologies Inc,20180626,UPDATE 1-Akamai cuts higher end of forecast for quarterly revenue  profit ,June 26 Akamai Technologies Inc on Tuesday cut the upper end of its forecast for second-quarter adjusted profit and revenue  citing a stronger dollar.,normal,Unknown
AKAM,Akamai Technologies Inc,20180626,Akamai cuts higher end of second-quarter adjusted profit forecast ,June 26 Akamai Technologies Inc on Tuesday cut the upper end of its forecast for second-quarter adjusted profit  citing a stronger dollar.,normal,Unknown
AKAO,Achaogen Inc,20180626,FDA knocks back Achaogen's drug for bloodstream infection ,The U.S. Food and Drug Administration cleared Achaogen Inc's antibiotic to treat adults with complicated urinary tract infections  but shares slumped 25 percent as the drug failed to win approval for treating bloodstream infections.,topStory,Unknown
AKAO,Achaogen Inc,20180626,Achaogen's antibiotic gets FDA nod for urinary tract infections ,June 26 The U.S. Food and Drug Administration approved Achaogen Inc's antibiotic to treat adults with complicated urinary tract infections  the company said on Tuesday.,normal,Unknown
AKBA,Akebia Therapeutics Inc,20180626,Ex-Akebia employee jailed for night as insider trading trial starts ,BOSTON A former Akebia Therapeutics Inc  employee accused of engaging in an insider trading scheme must spend a night in jail after he violated a U.S. judge's order and spoke to a witness at the start of his trial on Tuesday.,topStory,Sell
AKBA,Akebia Therapeutics Inc,20180626,CORRECTED-Ex-Akebia employee jailed for night as insider trading trial starts ,BOSTON  June 26 A former Akebia Therapeutics Inc employee accused of engaging in an insider trading scheme must spend a night in jail after he violated a U.S. judge's order and spoke to a witness at the start of his trial on Tuesday.,normal,Sell
AMZN,Amazoncom Inc,20180626,Who is making money from struggling U.S. malls? ,CHICAGO/NEW YORK  June 26 With its lonely hallways  half-shut food court and out-of-order restrooms  the River Oaks Center mall in suburban Chicago seems like an unlikely place to make money.,normal,Unknown
BA,Boeing Company (The),20180626,China's regional jet gold rush hits regulatory turbulence ,* Regional jets make up just 5 percent of China's plane fleet,normal,Unknown
BAC,Bank of America Corporation,20180626,Bank of America moves senior London bankers to Paris ahead of Brexit ,LONDON Bank of America Merrill Lynch (BAML)  is shifting three of its most senior UK-based bankers to Paris  as part of Brexit reorganisation plans aimed at ensuring "seamless" service to its European Union clients after Britain quits the bloc in March.,topStory,Unknown
BAC,Bank of America Corporation,20180626,Bank of America moves senior London bankers to Paris ahead of Brexit ,LONDON Bank of America Merrill Lynch (BAML)  is shifting three of its most senior UK-based bankers to Paris  as part of Brexit reorganization plans aimed at ensuring "seamless" service to its European Union clients after Britain quits the bloc in March.,normal,Unknown
BAC,Bank of America Corporation,20180626,Bank of America moves senior London bankers to Paris ahead of Brexit ,LONDON  June 26 Bank of America Merrill Lynch (BAML) is shifting three of its most senior UK-based bankers to Paris  as part of Brexit reorganisation plans aimed at ensuring "seamless" service to its European Union clients after Britain quits the bloc in March.,normal,Unknown
BHP,BHP Billiton Limited,20180626,Australian shares fall on materials slump; NZ mostly unchanged ,June 26 Materials stocks drove Australian shares lower on Tuesday  with BHP leading declines after inking a deal with Brazilian authorities that settles a lawsuit over a 2015 dam disaster.,topStory,Unknown
BHP,BHP Billiton Limited,20180626,Samarco  Vale  BHP sign deal with Brazil authorities over dam disaster ,RIO DE JANEIRO/MELBOURNE Samarco [SAMNE.UL] and parent companies Vale SA and BHP Billiton Ltd have signed a deal with Brazilian authorities that settles a 20 billion reais ($5.30 billion) lawsuit related to a 2015 dam burst that killed 19 people  Vale and BHP said on Monday.,normal,Unknown
BHP,BHP Billiton Limited,20180626,UPDATE 3-Samarco  Vale  BHP sign deal with Brazil authorities over dam disaster ,* Agrees on two year pause for separate  much larger  lawsuit,normal,Unknown
BIDU,Baidu Inc,20180626,REFILE-BRIEF-Jinzhou Jixiang Moly To Buy 8 Percent Stake In Baidu's Network Technology Firm ,* SAYS IT PLANS TO BUY 8 PERCENT STAKE IN BAIDU'S NETWORK TECHNOLOGY FIRM FOR 96.0 MILLION YUAN  ($14.61 million),topStory,Unknown
BX,The Blackstone Group LP,20180626,Blackstone launches $5.5 billion F&R bridge loan ,LONDON (LPC) - Blackstone  has launched a  $5.5 billion bridge loan to support the pending bond issuance for its acquisition of a majority stake in Thomson Reuters’  Financial and Risk division (F&R)  which is expected to complete later this year.,topStory,Unknown
