ABEO,Abeona Therapeutics Inc,20170629,BRIEF-Abeona Therapeutics receives FDA orphan drug designation for ABO-201 juvenile Batten disease gene therapy program ,* Abeona Therapeutics receives FDA orphan drug designation for ABO-201 juvenile Batten disease gene therapy program,topStory
ACOR,Acorda Therapeutics Inc,20170629,BRIEF-Acorda submits new drug application to U.S. Food And Drug Administration ,* Acorda submits new drug application to U.S. Food And Drug Administration for inbrijatm (CVT-301  levodopa inhalation powder),topStory
ALRN,Aileron Therapeutics Inc,20170629,BRIEF-Aileron Therapeutics prices IPO at $15 per share ,* Aileron therapeutics announces pricing of initial public offering,topStory
ALKS,Alkermes plc,20170629,BRIEF-Alkermes announces positive preliminary topline results ,* Alkermes announces positive preliminary topline results from phase 3 antipsychotic efficacy study of ALKS 3831 for treatment of schizophrenia,topStory
AMZN,Amazoncom Inc,20170629,UPDATE 2-Nike to launch pilot program with Amazon; results top estimates ,* Shares up 8.2 pct at $57.54 in after-market trade (Adds details  background; updates shares),topStory
AMZN,Amazoncom Inc,20170629,Europe M&A surges but U.S. slows sharply amid uncertainty ,June 29 Acquisitions of European companies surged in recent months  amid optimism about the region's economic prospects  but global deal-making subsided and the total value of U.S. deals fell sharply due to uncertainty about President Donald Trump's tax reform and deregulation agenda.,normal
AMZN,Amazoncom Inc,20170629,Nike to launch pilot program with Amazon; results top estimates ,Nike Inc   the world's largest footwear maker  said on Thursday it would launch a pilot program with Amazon.com Inc  to sell a limited product assortment on its website.,normal
AMZN,Amazoncom Inc,20170629,Alibaba to launch product similar to Amazon Echo: source ,Chinese e-commerce company Alibaba Group Holding Ltd would launch a product mimicking Amazon.com Inc's "Echo" next week  according to a source familiar with the matter.,normal
AMZN,Amazoncom Inc,20170629,Alibaba to launch product similar to Amazon Echo - source ,June 29 Chinese e-commerce company Alibaba Group Holding Ltd would launch a product mimicking Amazon.com Inc's "Echo" next week  according to a source familiar with the matter.,normal
AMZN,Amazoncom Inc,20170629,Mexico court suspends sale of Roku TV streaming gadgets ,MEXICO CITY A cable operator belonging to Mexico's largest television network has won a legal case to stop the sale of Roku video streaming devices in the country on the grounds that the gadgets are often hacked to let users view pirated channels.,normal
AMZN,Amazoncom Inc,20170629,Mexico court suspends sale of Roku TV streaming gadgets ,MEXICO CITY  June 29 A cable operator belonging to Mexico's largest television network has won a legal case to stop the sale of Roku video streaming devices in the country on the grounds that the gadgets are often hacked to let users view pirated channels.,normal
AMZN,Amazoncom Inc,20170629,BRIEF-Walgreens Boots CEO- "View this deal as being more attractive than the transaction it replaces" ,* This quarter we've begun to implement a program in certain stores to simplify our offering and improve retail operational performance,normal
AMZN,Amazoncom Inc,20170629,Meal-kit maker Blue Apron goes public  demand underwhelms as Amazon looms ,Blue Apron Holdings Inc   the biggest U.S. meal kit provider  raised $300 million as it went public on Wednesday  a third less than it had hoped  as Amazon.com's  industry-changing deal to buy Whole Foods Market Inc  weighed on the sector. | Video ,normal
AMCX,AMC Networks Inc,20170629,AMC offers ad-free subscription for Comcast TV customers ,LOS ANGELES AMC Networks Inc on Thursday will release a $5-a-month subscription option designed for pay TV customers who want commercial-free versions of shows such as hit zombie drama "The Walking Dead " company officials said.,topStory
AMCX,AMC Networks Inc,20170629,AMC offers ad-free subscription for Comcast TV customers ,LOS ANGELES  June 29 AMC Networks Inc on Thursday will release a $5-a-month subscription option designed for pay TV customers who want commercial-free versions of shows such as hit zombie drama "The Walking Dead " company officials said.,normal
AOBC,American Outdoor Brands Corporation,20170629,BRIEF-American Outdoor Brands Q4 non-GAAP earnings per share $0.57 ,* American outdoor brands corporation reports fourth quarter and full year fiscal 2017 financial results,topStory
AMGN,Amgen Inc,20170629,BRIEF-FDA approves Vectibix for use in wild-type RAS metastatic colorectal cancer ,* FDA approves Vectibix® (panitumumab) for use in wild-type RAS metastatic colorectal cancer,topStory
AAPL,Apple Inc,20170629,Apple's iPhone turns 10  bumpy start forgotten ,Apple Inc's  iPhone turns 10 this week  evoking memories of a rocky start for the device that ended up doing most to start the smartphone revolution and stirring interest in where  it will go from here. | Video ,topStory
AVNW,Aviat Networks Inc,20170629,BRIEF-Aviat Networks enters into amendment no. 7 ,* Aviat Networks Inc - on June 28  2017 entered into amendment no. 7 to second amended and restated loan agreement Source text: (http://bit.ly/2smoH0J) Further company coverage:,topStory
TAPR,Barclays Inverse US Treasury Composite ETN,20170629,MOVES-Ex-Barclays investment banking head joins board of healthcare M&A firm ,June 29 The former head of investment banking at Barclays PlC  Tom King  has joined the board of healthcare M&A boutique Leerink Partners LLC  the firm said on Thursday.,topStory
TAPR,Barclays Inverse US Treasury Composite ETN,20170629,MOVES-Barclays nabs Zorzoli to head EMEA macro distribution ,LONDON  June 29 (IFR) - Barclays has hired Filippo Zorzoli from Bank of America Merrill Lynch to head macro distribution for Europe  the Middle East  Africa and Asia.,normal
TAPR,Barclays Inverse US Treasury Composite ETN,20170629,BRIEF-Barclays hires filippo zorzoli to head up macro distribution for emea and apac ,* Barclays hires filippo zorzoli to head up macro distribution for emea and apac Source text for Eikon: Further company coverage:,normal
TAPR,Barclays Inverse US Treasury Composite ETN,20170629,SEC probes bankers from Barclays  Morgan Stanley on Puerto Rico bond sales ,June 29 The U.S. Securities and Exchange Commission may take action against bankers from Barclays Plc and Morgan Stanley for their roles in Puerto Rico bond sales  according to filings with the Financial Industry Regulatory Authority (FINRA).,normal
TAPR,Barclays Inverse US Treasury Composite ETN,20170629,SEC probes bankers from Barclays  Morgan Stanley on Puerto Rico bond sales ,The U.S. Securities and Exchange Commission may take action against bankers from Barclays Plc  and Morgan Stanley  for their roles in Puerto Rico bond sales  according to filings with the Financial Industry Regulatory Authority (FINRA).,normal
TAPR,Barclays Inverse US Treasury Composite ETN,20170629,UPDATE 1-SEC probes bankers from Barclays  Morgan Stanley on Puerto Rico bond sales ,June 28 The U.S. Securities and Exchange Commission may take action against bankers from Barclays Plc and Morgan Stanley for their roles in Puerto Rico bond sales  according to filings with the Financial Industry Regulatory Authority (FINRA).,normal
TAPR,Barclays Inverse US Treasury Composite ETN,20170629,SEC probes Barclays  Morgan Stanley bankers on Puerto Rico bonds -Bloomberg ,June 28 The U.S. Securities and Exchange Commission may take action against bankers from Barclays Plc and Morgan Stanley for their roles in Puerto Rico bond sales  Bloomberg reported.,normal
BSET,Bassett Furniture Industries Incorporated,20170629,BRIEF-Bassett Q2 earnings per share $0.54 ,* Q2 earnings per share view $0.36 -- Thomson Reuters I/B/E/S,topStory
BIOS,BioScrip Inc,20170629,BRIEF-BioScrip announces new senior note facilities ,* BioScrip Inc - under agreement  company entered into a $200 million first lien note facility and a $110 million second lien note facility,topStory
BEAT,BioTelemetry Inc,20170629,BRIEF-Lifewatch: BioTelemetry holds 96.5% of share capital of Lifewatch ,* BIOTELEMETRY HOLDS 17 831 214 LIFEWATCH SHARES  CORRESPONDING TO 96.50% OF VOTING RIGHTS AND SHARE CAPITAL OF LIFEWATCH Source text for Eikon: Further company coverage: (Gdynia Newsroom),topStory
BIVV,Bioverativ Inc,20170629,BRIEF-Bioverativ says on June 28  entered into a credit agreement ,* Bioverativ inc - on june 28  entered into a credit agreement by and among bioverativ and certain subsidiaries as borrowers - sec filing,topStory
CARA,Cara Therapeutics Inc,20170629,Cara's chronic pain drug data disappoints  shares plunge ,Cara Therapeutics Inc reported disappointing data from a key study testing its chronic pain treatment in patients with osteoarthritis  sending the drug developer's shares down about 32 percent after the bell on Thursday.,topStory
CARA,Cara Therapeutics Inc,20170629,UPDATE 1-Cara's chronic pain drug data disappoints  shares plunge ,June 29 Cara Therapeutics Inc reported disappointing data from a key study testing its chronic pain treatment in patients with osteoarthritis  sending the drug developer's shares down about 32 percent after the bell on Thursday.,normal
CARA,Cara Therapeutics Inc,20170629,Cara reports mixed results from pain drug trial  shares plunge ,June 29 Cara Therapeutics Inc on Thursday reported mixed results from a pivotal trial testing the drug developer's chronic pain treatment in patients with osteoarthritis of the knee or hip.,normal
CARA,Cara Therapeutics Inc,20170629,BRIEF-Cara Therapeutics announces top-line results from phase 2B trial ,* Cara Therapeutics announces top-line results from phase 2B trial of oral CR845 in chronic pain patients with osteoarthritis of the hip or knee,normal
CSII,Cardiovascular Systems Inc,20170629,BRIEF-Cardiovascular Systems says on June 27  Plaintiffs filed an amended complaint regarding Shoemaker V. Cardiovascular Systems case ,* Cardiovascular Systems -  On June 27  2017  Plaintiffs filed an amended complaint regarding  Shoemaker V. Cardiovascular Systems case,topStory
CATM,Cardtronics plc,20170629,BRIEF-FIS and Cardtronics to expand cardless cash at ATMs across the U.S. ,* ‍fis says co  cardtronics announced plans to integrate fis cardless cash access across cardtronics' atm fleet in united states​ ​ Source text for Eikon: Further company coverage:,topStory
CDK,CDK Global Inc,20170629,BRIEF-PSA Benelux and CDK Global sign agreement on dealer management systems ,* CDK Global and PSA Benelux have signed a new partnership agreement that offers the region’s Peugeot and Citroën dealers access to CDK Global's new integrated Dealer Management System – Autoline Drive,topStory
CHTR,Charter Communications Inc,20170629,Charter testing new streaming service for non-cable subscribers ,NEW YORK Cable provider Charter Communications Inc said on Thursday that it was testing a new streaming service for consumers who want a cheaper alternative to a traditional cable television package.,topStory
CHTR,Charter Communications Inc,20170629,UPDATE 1-Charter testing new streaming service for non-cable subscribers ,NEW YORK  June 29 Cable provider Charter Communications Inc said on Thursday that it was testing a new streaming service for consumers who want a cheaper alternative to a traditional cable television package.,normal
