ATVI,Activision Blizzard Inc,20170602,BRIEF-Activision Blizzard extends exchange offer with respect to certain of its senior notes ,* Activision Blizzard extends exchange offer with respect to certain of its senior notes,topStory
GNMX,Aevi Genomic Medicine Inc,20170602,BRIEF-Adage Capital Partners report a passive stake of 5.56 pct in Aevi Genomic Medicine  ,* Adage Capital Partners reports a passive stake of 5.56 pct in Aevi Genomic Medicine  as of May 24 - SEC filing Source text for Eikon: Further company coverage:,topStory
ALDX,Aldeyra Therapeutics Inc,20170602,BRIEF-Aldeyra Therapeutics enters controlled equity offering sales deal ,* Aldeyra Therapeutics enters controlled equity offering sales deal under which may offer  sell through cantor  shares with offering price up to $20 million Source text for Eikon: Further company coverage:,topStory
AMOT,Allied Motion Technologies Inc,20170602,BRIEF-Allied Motion Technologies increases size of Board with addition of Timothy Tevens on June 1 ,* On June 1 Board increased size of Board from seven to eight members with addition of Timothy T. Tevens - SEC filing Source text: (http://bit.ly/2smPdmL) Further company coverage:,topStory
GOOG,Alphabet Inc,20170602,BRIEF-Alphabet Inc's ‍nest Labs and Ecobee announce long-term patent cross-license agreement​ ,* Alphabet Inc's ‍nest Labs and Ecobee announce long-term patent cross-license agreement​ Source text for Eikon: Further company coverage:,topStory
GOOG,Alphabet Inc,20170602,Waymo working on self-driving trucks ,Alphabet Inc's  self-driving car unit Waymo is working on developing self-driving trucks  the company said on Thursday.,normal
GOOG,Alphabet Inc,20170602,Waymo working on self-driving trucks ,June 1 Alphabet Inc's self-driving car unit Waymo is working on developing self-driving trucks  the company said on Thursday.,normal
GOOGL,Alphabet Inc,20170602,BRIEF-Alphabet Inc's ‍nest Labs and Ecobee announce long-term patent cross-license agreement​ ,* Alphabet Inc's ‍nest Labs and Ecobee announce long-term patent cross-license agreement​ Source text for Eikon: Further company coverage:,topStory
GOOGL,Alphabet Inc,20170602,Waymo working on self-driving trucks ,Alphabet Inc's  self-driving car unit Waymo is working on developing self-driving trucks  the company said on Thursday.,normal
GOOGL,Alphabet Inc,20170602,Waymo working on self-driving trucks ,June 1 Alphabet Inc's self-driving car unit Waymo is working on developing self-driving trucks  the company said on Thursday.,normal
AMZN,Amazoncom Inc,20170602,Apple set to expand Siri  taking different route from Amazon's Alexa ,Apple Inc  is expected to announce plans next week to make its Siri voice assistant work with a larger variety of apps  as the technology company looks to counter the runaway success of Amazon.com Inc's  competing Alexa service.,topStory
AMZN,Amazoncom Inc,20170602,Apple set to expand Siri  taking different route from Amazon's Alexa ,June 2 Apple Inc is expected to announce plans next week to make its Siri voice assistant work with a larger variety of apps  as the technology company looks to counter the runaway success of Amazon.com Inc's competing Alexa service.,normal
AMZN,Amazoncom Inc,20170602,Wal-Mart reassures employees as it touts tech investments ,FAYETTEVILLE  Ark.  June 2 Wal-Mart Stores Inc executives on Friday reassured workers they remained integral to the company's success as they highlighted investments in online sales and other technology to compete with rivals like Amazon.com Inc.,normal
AMZN,Amazoncom Inc,20170602,BRIEF-Amazon fulfillment center to open in Fresno  California ,* Amazon fulfillment center to open in Fresno  California Source text for Eikon: Further company coverage:,normal
AAPL,Apple Inc,20170602,Apple set to expand Siri  taking different route from Amazon's Alexa ,Apple Inc  is expected to announce plans next week to make its Siri voice assistant work with a larger variety of apps  as the technology company looks to counter the runaway success of Amazon.com Inc's  competing Alexa service.,topStory
AAPL,Apple Inc,20170602,Apple set to expand Siri  taking different route from Amazon's Alexa ,June 2 Apple Inc is expected to announce plans next week to make its Siri voice assistant work with a larger variety of apps  as the technology company looks to counter the runaway success of Amazon.com Inc's competing Alexa service.,normal
AAPL,Apple Inc,20170602,EU regulators say Qualcomm has not offered concessions in NXP bid ,BRUSSELS U.S. smartphone chipmaker Qualcomm  has not offered any concessions so far in its $38-billion bid for NXP Semiconductors   EU antitrust regulators said on Friday  increasing the risk of a lengthy investigation into the deal.,normal
AAPL,Apple Inc,20170602,Chipmakers at Taiwan's biggest tech fair look beyond crowded smartphone market ,TAIPEI Chipmakers switched focus at Taiwan's top tech fair this week with bets on new areas such as driverless cars  virtual reality and artificial intelligence  shifting away from smartphones where intense competition has pushed down components prices.,normal
AAPL,Apple Inc,20170602,Chipmakers at Taiwan's biggest tech fair look beyond crowded smartphone market ,* Driverless cars  gaming technologies seen as growth markets,normal
ASNA,Ascena Retail Group Inc,20170602,BRIEF-Ascena Retail changes planned Q3 earnings date ,* Ascena Retail Group Inc announces change in planned third quarter earnings release date to accommodate final review and validation of previously announced goodwill and intangible asset impairment charge,topStory
ASUR,Asure Software Inc,20170602,BRIEF-Isystems Holdings reports 15 pct stake in Asure Software ,* Isystems Holdings reports 15 pct stake in Asure Software as of May 25  2017 - SEC filing Source text for Eikon: Further company coverage:,topStory
BCPC,Balchem Corporation,20170602,BRIEF-Balchem acquires Innovative Food Processors Inc ,* Has acquired Innovative Food Processors Inc; financial terms of the transaction were not disclosed Source text for Eikon: Further company coverage:,topStory
TAPR,Barclays Inverse US Treasury Composite ETN,20170602,Barclays sells Zimbabwe bank to Malawi's First Merchant ,LONDON  June 2 Barclays announced the sale of its Zimbabwe bank to Malawi-listed First Merchant Bank on Friday as the British lender continues its exit from Africa.,topStory
BRCD,Brocade Communications Systems Inc,20170602,BRIEF-AT&T to acquire Vyatta Software Technology from Brocade ,* AT&T Inc - intends to hire certain Brocade employees associated with that business,topStory
BWLD,Buffalo Wild Wings Inc,20170602,Buffalo Wild Wings CEO to retire as activist Marcato wins board seats ,NEW YORK Buffalo Wild Wings Inc  Chief Executive Officer Sally Smith said she will retire by the end of the year after an activist hedge fund won a bitter proxy contest that put three of its directors on the chicken-wing restaurant's board.,topStory
BWLD,Buffalo Wild Wings Inc,20170602,UPDATE 4-Buffalo Wild Wings CEO to retire as activist Marcato wins board seats ,NEW YORK  June 2 Buffalo Wild Wings Inc Chief Executive Officer Sally Smith said she will retire by the end of the year after an activist hedge fund won a bitter proxy contest that put three of its directors on the chicken-wing restaurant's board.,normal
